match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player1_latest_win,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds,player2_latest_win
2092335,2022-05-14-22-05,Paris WTA,wta,semifinal,clay,1,1,1.06,Beatriz Haddad Maia,Brazil,185,78,25,52,52,24,10,10,3,384,187,184,89,5.65,1,1689,2.06,8,Ana Bogdan,Romania,171,59,29,95,59,14,4,7,1,373,231,157,91,2.04,1,1682,1.79,7
2092441,2022-05-14-22-40,Karlsruhe,wta,semifinal,clay,2,2,0.54,Anna-Lena Friedsam,Germany,174,68,28,249,45,6,11,5,4,312,198,125,76,-3.28,1,-,2.55,5,Bernarda Pera,USA,175,80,27,116,59,9,7,5,1,362,209,229,91,1.37,0,1658,1.54,5
2092337,2022-05-14-22-45,Rome,atp,semifinal,clay,1,1,0.68,Stefanos Tsitsipas,Greece,193,89,23,5,3,30,9,13,2,407,192,150,47,0.23,7,2057,1.68,8,Alexander Zverev,Germany,198,90,25,3,3,24,8,10,3,430,219,148,74,-2.35,4,2067,2.34,7
