match_id,tour,title,surface,round,winner,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_odds,player1_H2H,player1_elo,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_odds,player2_H2H,player2_elo
1965974,wta,San Jose WTA,hard,1. round,1,,Claire Liu,USA,-,-,21,108,106,34,12,12,6,164,101,87,63,8.31,2.79,2,1595,Dayana Yastremska,Ukraine,175,67,21,46,21,2,3,0,2,151,88,60,38,-0.79,1.49,0,1838
1966341,wta,Cluj-Napoca WTA,clay,1. round,1,,Mihaela Buzarnescu,Romania,175,59,33,170,20,17,13,10,4,473,270,258,128,-0.02,1.59,4,1608,Viktoriya Tomova,Bulgaria,170,58,26,117,104,17,24,10,12,400,265,229,148,-13.42,2.50,0,1510
1966337,wta,Cluj-Napoca WTA,clay,1. round,1,,Kristina Kucova,Slovakia,163,59,31,118,71,25,17,18,10,440,328,266,153,0.81,1.25,1,1597,Cagla Buyukakcay,Turkey,172,58,31,197,60,10,18,6,10,470,394,182,138,-11.05,4.34,1,1495
1967286,wta,Concord WTA,hard,1. round,2,,Shuo Liang En,Taipei (CHN),-,-,20,235,150,16,18,11,9,81,66,64,45,0.32,3.96,0,-,Vera Zvonareva,Russia,172,59,36,86,2,20,11,5,4,555,282,296,145,0.61,1.29,1,1808
1967288,wta,Concord WTA,hard,1. round,1,,Renata Zarazua,Mexico,160,55,23,137,131,15,15,9,7,284,185,115,81,-1.33,1.46,1,1491,Alexa Glatch,USA,183,66,31,296,102,5,8,1,3,320,248,190,145,-1.4,2.91,0,-
1966343,wta,Cluj-Napoca WTA,clay,1. round,1,,Anna Schmiedlova Karolina,Slovakia,-,-,26,99,26,29,16,19,9,347,227,182,88,2.49,1.32,4,-,Viktoria Kuzmova,Slovakia,180,61,23,156,43,9,13,4,6,272,149,87,52,-4.17,3.70,1,1559
1966336,wta,Cluj-Napoca WTA,clay,1. round,2,,Anna-Lena Friedsam,Germany,174,68,27,128,45,17,18,12,9,302,181,120,72,-6.93,2.37,0,-,Maria Bara Irina,Romania,164,80,26,120,112,26,15,26,10,341,221,301,165,-3.18,1.65,1,-
1966339,wta,Cluj-Napoca WTA,clay,1. round,2,,Briana Szabo,Romania,-,-,16,1311,1311,15,10,15,10,16,11,16,11,-6.45,13.84,0,-,Katarzyna Kawa,Poland,-,-,28,182,112,5,13,3,6,356,258,247,166,-4.37,1.05,1,1480
1967279,wta,Cluj-Napoca WTA,clay,1. round,2,,Yuki Naito,Japan,-,-,20,207,169,7,6,5,3,92,52,67,23,1.04,3.14,0,1297,Alexandra Krunic,Serbia,163,53,28,268,39,18,10,14,6,339,248,158,96,0.25,1.41,1,-
1965908,atp,Washington,hard,1. round,2,,Alexei Popyrin,Australia,196,78,21,72,61,20,16,6,6,175,132,89,65,4.34,2.04,0,1726,Brandon Nakashima,USA,185,77,20,89,89,30,17,13,5,111,59,70,33,0.22,1.85,1,1722
1965903,atp,Washington,hard,1. round,1,,Tennys Sandgren,USA,188,88,30,83,41,7,15,3,5,401,277,220,149,-8.47,2.23,1,1632,James Duckworth,Australia,183,82,29,80,71,17,15,6,5,360,226,204,127,7.34,1.72,1,1640
1966813,atp,Washington,hard,1. round,1,,Emil Ruusuvuori,Finland,188,79,22,69,69,18,17,13,6,182,91,74,26,0.11,1.29,1,1702,Prajnesh Gunneswaran,India,188,80,31,158,75,13,20,7,9,308,194,189,104,-10.02,3.98,0,1496
