match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player1_latest_win,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds,player2_latest_win
2042670,2022-02-24-20-10,Dubai,atp,quarterfinal,hard,2,2,0.29,Mackenzie McDonald,USA,178,73,26,61,49,6,6,4,4,259,181,174,114,-1.36,1,-,4.01,5,Andrey Rublev,Russia,188,70,24,7,5,11,2,4,1,351,195,131,70,2.51,0,1935,1.29,9
2042652,2022-02-24-22-00,Dubai,atp,quarterfinal,hard,1,2,-1,Hubert Hurkacz,Poland,196,81,25,11,9,7,3,6,2,282,176,137,63,0.07,1,1862,2.66,7,Jannik Sinner,Italy,188,76,20,10,9,9,1,9,1,179,92,58,31,1.64,1,1993,1.54,9
2042728,2022-02-24-21-30,Doha,wta,quarterfinal,hard,2,2,0.63,Cori Gauff,USA,176,59,17,23,16,7,4,7,4,93,47,43,27,0.64,1,1884,2.43,6,Maria Sakkari,Greece,172,62,26,6,6,10,3,6,2,389,254,190,126,1.14,2,1997,1.63,8
2042726,2022-02-25-00-10,Dubai,atp,quarterfinal,hard,2,1,-1,Novak Djokovic,Serbia,187,80,34,1,1,2,0,2,0,1132,239,532,98,1.16,0,2156,1.04,9,Jiri Vesely,Czech Republic,198,94,28,123,35,9,6,9,6,421,287,104,81,5.5,1,1666,14.96,7
2042780,2022-02-25-01-00,Doha,wta,quarterfinal,hard,2,2,1.16,Garbine Muguruza,Spain,182,73,28,9,1,5,3,5,3,462,233,239,114,-0.55,3,2000,1.78,7,Jelena Ostapenko,Latvia,177,68,24,13,5,13,3,10,2,309,185,92,79,8.52,1,1912,2.16,9
2042778,2022-02-25-02-30,Dubai,atp,quarterfinal,hard,2,2,0.22,Ricardas Berankis,Lithuania,175,77,31,99,50,8,3,8,3,559,354,241,154,3.95,1,1700,4.83,7,Denis Shapovalov,Canada,185,75,22,14,10,10,4,10,3,248,151,109,65,4.81,2,1866,1.22,7
2042452,2022-02-25-03-25,Santiago,atp,round of 16,clay,2,2,0.46,Thiago Seyboth Wild,Brazil,185,78,21,135,106,2,3,2,2,130,109,113,88,0.41,1,1440,2.96,4,Yannick Hanfmann,Germany,193,86,30,115,92,7,4,3,3,342,199,224,101,4.01,1,1634,1.46,6
2042730,2022-02-25-02-35,Doha,wta,quarterfinal,hard,2,2,1.29,Aryna Sabalenka,Belarus,182,80,23,2,2,6,4,6,4,285,143,168,69,0.04,1,1966,1.7,6,Iga Swiatek,Poland,176,65,20,8,4,11,3,11,3,171,51,60,26,1.05,0,2008,2.29,8
2042456,2022-02-25-07-00,Santiago,atp,round of 16,clay,2,2,0.22,Pucinelli De Almeida,Brazil,-,-,20,264,264,4,2,4,2,121,61,101,50,4.63,0,1464,4.83,5,Miomir Kecmanovic,Serbia,183,75,22,63,38,10,4,6,2,218,143,100,54,5.28,0,1693,1.22,7
2042864,2022-02-25-08-00,Acapulco,atp,quarterfinal,hard,1,1,0.07,Daniil Medvedev,Russia,198,83,26,2,2,11,2,11,2,398,167,166,56,0.38,1,2155,1.07,9,Yoshihito Nishioka,Japan,170,64,26,103,48,16,6,6,4,380,213,201,113,6.72,0,1739,11.37,7
2042454,2022-02-25-07-00,Guadalajara WTA,wta,round of 16,hard,2,2,0.34,Chloe Paquet,France,178,80,27,118,117,3,3,1,2,338,311,89,75,-0.12,0,1452,3.58,5,A. Stephens Sloane,USA,170,61,28,57,3,1,1,1,1,342,241,190,149,0.58,0,1757,1.34,7
2042598,2022-02-25-05-10,Guadalajara WTA,wta,round of 16,hard,2,2,0.39,Magdalena Frech,Poland,-,-,24,97,97,4,4,4,4,334,205,107,66,-1.53,0,1673,3.29,5,Sara Sorribes Tormo,Spain,176,69,25,32,32,3,2,3,2,351,220,100,83,0.09,0,1807,1.39,4
