match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player1_latest_win,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds,player2_latest_win
2039194,2022-02-20-00-10,Rio de Janeiro,atp,quarterfinal,clay,2,1,-1,Miomir Kecmanovic,Serbia,183,75,22,70,38,9,3,5,1,217,142,99,53,6.07,0,1690,1.75,8,Francisco Cerundolo,Argentina,185,78,23,100,100,15,5,13,3,223,89,208,80,3.45,1,1662,2.18,8
2039356,2022-02-20-00-10,Dubai,wta,final,hard,1,2,-1,Jelena Ostapenko,Latvia,177,68,24,21,5,9,3,6,2,305,185,88,79,5.74,0,1898,1.6,8,Veronika Kudermetova,Russia,175,63,24,31,28,8,3,8,2,279,187,139,88,10.11,0,1855,2.5,7
2039454,2022-02-20-00-15,Doha,atp,final,hard,2,2,0.48,Nikoloz Basilashvili,Georgia,185,79,29,22,16,3,6,3,4,445,360,198,157,-2.13,2,1758,2.88,3,Roberto Bautista-Agut,Spain,183,75,33,16,9,10,3,9,2,716,425,286,136,2.67,3,-,1.48,7
2038884,2022-02-20-00-15,Rio de Janeiro,atp,quarterfinal,clay,2,1,-1,Pablo Andujar,Spain,180,80,36,74,32,5,3,3,1,570,471,486,308,3.52,0,1687,4.74,6,Diego Schwartzman,Argentina,170,64,29,14,8,9,4,6,2,585,334,452,216,0.64,1,1898,1.23,7
2039496,2022-02-20-01-20,Marseille,atp,semifinal,indoors,2,2,0.17,Roman Safiullin,Russia,185,75,24,163,146,10,7,6,3,306,147,53,35,6.19,0,-,5.97,6,Felix Auger Aliassime,Canada,193,88,21,9,9,14,3,7,0,239,139,44,26,9.19,0,-,1.17,9
2039510,2022-02-20-03-40,Rio de Janeiro,atp,quarterfinal,clay,1,1,1.43,Matteo Berrettini,Italy,196,95,25,6,6,7,3,1,0,299,142,87,43,1.57,1,1995,2.43,7,Carlos Alcaraz,Spain,185,72,18,29,29,4,1,2,0,120,39,79,24,0.83,1,1972,1.63,9
2038882,2022-02-20-02-45,Rio de Janeiro,atp,quarterfinal,clay,1,1,0.56,Fabio Fognini,Italy,178,79,34,38,9,4,3,3,1,615,464,396,236,2.29,0,1780,1.56,4,Federico Coria,Argentina,180,73,29,63,61,4,3,4,2,530,325,518,294,1.13,0,1657,2.6,7
2039500,2022-02-20-05-10,Delray Beach,atp,semifinal,hard,1,2,-1,Cameron Norrie,Great Britain,188,82,26,13,12,4,5,2,4,281,165,182,81,-1.17,1,1864,1.65,4,Tommy Paul,USA,185,82,24,41,41,7,3,7,3,312,188,157,105,0.79,2,1848,2.39,7
2039956,2022-02-20-08-35,Rio de Janeiro,atp,semifinal,clay,1,2,-1,Diego Schwartzman,Argentina,170,64,29,14,8,10,4,7,2,586,334,453,216,0.85,2,1898,1.46,7,Francisco Cerundolo,Argentina,185,78,23,100,100,16,5,14,3,224,89,209,80,4.6,0,1662,2.89,8
2040298,2022-02-20-11-00,Rio de Janeiro,atp,semifinal,clay,1,2,-1,Carlos Alcaraz,Spain,185,72,18,29,29,5,1,3,0,121,39,80,24,1.44,0,1972,1.33,9,Fabio Fognini,Italy,178,79,34,38,9,5,3,4,1,616,464,397,236,2.81,0,1780,3.64,5
2039508,2022-02-20-10-10,Delray Beach,atp,semifinal,hard,2,2,0.45,John Millman,Australia,183,79,32,91,33,4,4,4,3,448,301,262,159,1.92,3,1713,2.99,4,Reilly Opelka,USA,211,102,24,20,19,10,3,6,3,209,158,100,79,3.46,0,1810,1.45,8
