match_id,time_stamp,title,predict,winner,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds
1974929,2021-08-29-03-00,"Cleveland WTA, final, hard",1.62,2,0.4399999999999999,Irina Begu,Romania,181,67,31,74,22,17,12,12,6,461,309,133,122,4.92,0,1764,3.05,Anett Kontaveit,Estonia,174,65,25,30,14,23,13,14,8,356,181,142,84,-0.24,0,1905,1.44
