match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player1_latest_win,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds,player2_latest_win
2039954,2022-02-20-22-00,Marseille,atp,final,indoors,2,1,-1,Felix Auger Aliassime,Canada,193,88,21,9,9,15,3,8,0,240,139,45,26,9.34,1,-,1.56,9,Andrey Rublev,Russia,188,70,24,7,5,8,2,6,1,348,195,102,56,0.27,2,-,2.59,8
2039722,2022-02-20-21-35,Doha,wta,1. round,hard,2,2,2.05,Marta Kostyuk,Ukraine,171,60,19,49,49,8,4,8,4,142,73,59,31,0.09,1,1794,1.43,7,Ana Konjuh,Croatia,174,65,24,52,20,5,3,5,3,217,132,77,55,3.06,0,1792,3.05,6
2039392,2022-02-20-21-35,Doha,wta,1. round,hard,1,1,0.07,Madison Brengle,USA,174,60,31,60,35,6,4,6,4,538,396,331,218,5.85,0,1711,1.07,6,Ipek Oz,Turkey,-,-,22,271,271,4,3,4,3,169,129,35,32,5.07,0,-,10.19,4
2039372,2022-02-20-21-35,Doha,wta,1. round,hard,2,2,1.1,Belinda Bencic,Switzerland,175,63,24,24,4,5,3,3,2,347,185,166,91,-0.58,0,1929,1.81,5,Clara Tauson,Denmark,-,-,19,33,33,5,3,5,3,144,45,52,13,2.14,0,1934,2.1,6
2039366,2022-02-20-21-35,Doha,wta,1. round,hard,2,1,-1,Vera Zvonareva,Russia,172,59,37,103,2,1,4,1,3,563,291,300,151,-2.24,0,1783,2.06,4,Alison Van Uytvanck,Belgium,173,63,27,55,37,2,4,2,3,360,244,93,91,-2.67,2,1769,1.84,6
2039728,2022-02-21-01-00,Doha,wta,1. round,hard,2,2,0.37,Shuai Zhang,China,177,66,33,66,23,4,5,4,4,532,376,383,237,2.71,2,1696,3.33,4,Aliaksandra Sasnovich,Belarus,174,60,27,63,30,10,3,8,2,357,229,134,88,5.25,1,1777,1.37,7
