match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player1_latest_win,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds,player2_latest_win
2092025,2022-05-13-20-55,Paris WTA,wta,quarterfinal,clay,2,2,0.39,Elsa Jacquemot,France,-,-,19,229,229,18,10,9,4,62,53,30,23,1.09,0,1375,3.09,7,Beatriz Haddad Maia,Brazil,185,78,25,52,52,23,10,9,3,383,187,183,89,5.29,1,1689,1.39,8
2091933,2022-05-13-21-20,Rome,atp,quarterfinal,clay,2,1,-1,Jannik Sinner,Italy,188,76,20,13,9,24,5,8,2,194,96,64,36,2.88,1,2009,2.79,8,Stefanos Tsitsipas,Greece,193,89,23,5,3,29,9,12,2,406,192,149,47,-0.23,3,2057,1.5,8
2092047,2022-05-13-22-00,Karlsruhe,wta,quarterfinal,clay,2,2,0.23,Mai Hontama,Japan,-,-,22,128,126,10,10,3,2,153,101,12,7,-2.19,0,1458,4.37,6,Bernarda Pera,USA,175,80,27,116,59,8,7,4,1,361,209,228,91,1.16,0,1658,1.23,5
2091843,2022-05-13-22-45,Rome WTA,wta,quarterfinal,clay,1,1,0.11,Iga Swiatek,Poland,176,65,20,1,1,34,3,6,0,194,51,90,14,8.54,0,2150,1.11,10,Vanessa Andreescu Bianca,Canada,170,60,21,90,4,6,2,6,2,165,66,20,8,3.21,0,-,7.91,7
2091907,2022-05-14-00-05,Paris WTA,wta,quarterfinal,clay,2,1,-1,Varvara Gracheva,Russia,178,-,21,72,70,16,9,8,4,192,111,116,48,2.31,0,1645,2.37,7,Claire Liu,USA,-,-,21,118,83,13,9,6,2,182,115,69,30,-1.41,0,1667,1.61,6
2092069,2022-05-14-00-15,Rome,atp,quarterfinal,clay,2,1,-1,Denis Shapovalov,Canada,185,75,23,16,10,16,8,4,1,254,155,66,34,8.19,0,1833,3.02,6,Casper Ruud,Norway,183,77,23,10,7,19,8,10,4,291,169,178,90,-0.48,1,1986,1.44,6
2091791,2022-05-14-00-15,Karlsruhe,wta,quarterfinal,clay,2,1,-1,Eva Lys,Germany,-,-,20,251,251,17,9,10,4,81,49,51,36,5.81,0,1522,3.44,7,Anna Bondar,Hungary,-,-,24,69,68,16,12,7,3,321,156,240,103,-0.3,2,1676,1.33,8
2092067,2022-05-14-00-50,Rome WTA,wta,quarterfinal,clay,1,1,0.71,Ons Jabeur,Tunis,167,66,27,7,7,23,7,15,2,389,212,129,55,5.11,1,1960,1.71,9,Maria Sakkari,Greece,172,62,26,4,3,19,8,3,2,398,259,157,95,1.07,2,1977,2.27,6
2091983,2022-05-14-01-45,Paris WTA,wta,quarterfinal,clay,1,1,0.41,Kaia Kanepi,Estonia,181,74,36,46,15,16,6,7,2,555,316,228,117,6.06,0,1779,1.41,7,Donna Vekic,Croatia,179,64,25,106,19,5,5,3,4,311,233,48,45,-0.37,2,1708,3.0,5
2092157,2022-05-14-01-45,Karlsruhe,wta,quarterfinal,clay,1,2,-1,Anna-Lena Friedsam,Germany,174,68,28,249,45,5,11,4,4,311,198,124,76,-5.48,0,-,3.37,4,Dalma Galfi,Hungary,178,68,23,92,91,18,10,5,2,250,164,111,74,0.19,1,1616,1.33,6
2092083,2022-05-14-03-40,Rome WTA,wta,quarterfinal,clay,2,2,0.82,Belen Teichmann Jil,Switzerland,170,80,24,29,29,15,10,8,2,253,176,158,80,3.57,0,-,2.1,8,Darya Kasatkina,Russia,170,62,25,23,10,17,9,6,2,282,156,103,41,6.28,1,-,1.82,6
