match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds
1985596,2021-09-29-21-45,Nur-Sultan WTA,wta,round of 16,indoors,1,0.0,0,Anastasia Gasanova,Russia,-,-,22,160,160,22,19,8,4,183,108,40,26,5.77,1,-,4.09,Ana Konjuh,Croatia,174,65,23,77,20,41,21,5,3,211,127,31,22,4.86,0,-,1.28
1985613,2021-09-30-03-00,Chicago 3 WTA,wta,2. round,hard,1,0.0,0,Mai Hontama,Japan,-,-,22,200,200,38,12,29,9,140,88,126,77,12.61,0,2140,7.14,Anett Kontaveit,Estonia,174,65,25,23,14,32,14,18,9,365,182,146,85,3.99,0,1936,1.12
1984447,2021-09-29-21-55,Sofia,atp,1. round,indoors,1,1.41,0.13,Ilya Ivashka,Belarus,193,84,27,45,45,40,18,3,2,330,203,90,55,6.64,0,-,1.13,Pablo Andujar,Spain,180,80,35,92,32,19,18,0,0,564,465,28,43,6.77,1,-,6.89
1985246,2021-09-30-00-45,Sofia,atp,round of 16,indoors,1,1.61,-1,Gianluca Mager,Italy,188,77,26,78,66,27,23,1,1,362,252,59,44,2.28,0,-,2.78,Miomir Kecmanovic,Serbia,183,75,22,62,38,14,21,2,1,205,133,17,15,-11.19,1,-,1.51
1984442,2021-09-30-01-30,Sofia,atp,1. round,indoors,2,1.64,0.11,Alexandar Lazarov,Bulgaria,191,84,23,462,461,39,15,0,0,187,109,6,9,-2.59,0,-,7.58,Filip Krajinovic,Serbia,185,75,29,37,26,15,16,0,1,458,269,68,51,-3.2,0,-,1.11
1985597,2021-09-30-00-35,Nur-Sultan WTA,wta,round of 16,indoors,1,1.27,0.15,Yulia Putintseva,Kazakhstan,163,59,26,47,27,26,21,2,1,340,259,37,28,-2.68,1,-,1.15,Vera Lapko,Belarus,184,63,23,408,60,9,9,1,2,160,95,44,23,-2.84,0,-,6.32
1985612,2021-09-30-01-30,Chicago 3 WTA,wta,2. round,hard,1,1.47,0.75,Tereza Martincova,Czech Republic,179,64,26,53,53,37,23,18,9,400,299,106,78,0.56,1,1761,1.75,Tamara Zidansek,Slovenia,167,80,23,33,33,29,17,8,10,265,119,59,45,8.32,1,1715,2.18
1985531,2021-09-30-01-30,Chicago 3 WTA,wta,2. round,hard,1,1.28,0.36,Veronika Kudermetova,Russia,175,63,24,31,28,29,20,13,11,267,180,129,84,-1.54,2,1849,1.36,Harriet Dart,Great Britain,172,58,25,141,121,23,20,13,10,257,184,145,96,-0.44,0,1623,3.40
1985610,2021-09-30-01-30,Chicago 3 WTA,wta,2. round,hard,1,1.27,0.52,Elina Svitolina,Ukraine,174,60,27,6,3,35,17,27,10,453,228,255,110,3.17,2,1978,1.52,Amanda Anisimova,USA,180,59,20,82,21,16,14,10,6,105,64,63,40,-8.32,1,1803,2.71
1985263,2021-09-30-00-10,Chicago 3 WTA,wta,2. round,hard,2,1.66,0.24,Aliaksandra Sasnovich,Belarus,174,60,27,106,30,21,18,8,7,343,221,123,84,2.36,0,1732,4.52,Elena Rybakina,Kazakhstan,184,73,22,17,16,29,19,15,12,200,95,75,41,-4.93,1,1895,1.24
