match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player1_latest_win,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds,player2_latest_win
2086751,2022-05-10-20-35,Rome WTA,wta,1. round,clay,2,2,0.52,Ludmilla Samsonova,Russia,180,67,23,25,25,9,9,3,2,255,153,118,77,-3.94,1,-,2.69,5,Jessica Pegula,USA,170,70,28,11,11,18,10,6,2,338,210,102,68,2.75,1,1827,1.52,7
2086775,2022-05-10-20-50,Rome,atp,1. round,clay,1,2,-1,Diego Schwartzman,Argentina,170,64,29,15,8,20,10,15,6,596,340,461,220,-1.07,2,1930,1.67,7,Miomir Kecmanovic,Serbia,183,75,22,31,31,25,10,13,6,233,149,107,58,10.64,0,1845,2.35,6
2088517,2022-05-10-20-55,Rome WTA,wta,1. round,clay,1,1,0.12,Elena Rybakina,Kazakhstan,184,73,22,17,12,16,8,3,3,219,106,58,30,-3.54,0,1896,1.12,6,Elina Avanesyan,Russia,-,-,19,146,145,17,10,10,7,102,51,84,38,4.98,0,1589,7.55,6
2086801,2022-05-10-21-25,Rome,atp,1. round,clay,2,2,0.15,Luca Nardi,Italy,-,-,18,201,198,16,5,6,2,65,45,40,24,6.35,0,1532,6.49,8,Cameron Norrie,Great Britain,188,82,26,11,10,19,11,4,3,296,171,43,29,-0.34,0,1914,1.15,6
2088687,2022-05-10-21-30,Rome,atp,1. round,clay,2,1,-1,Francisco Cerundolo,Argentina,185,78,23,49,47,23,11,16,6,231,95,211,83,16.69,0,1740,1.97,7,John Isner,USA,208,108,37,27,8,10,10,4,2,547,345,78,61,-2.79,0,1830,1.93,6
2089701,2022-05-10-21-35,Karlsruhe,wta,1. round,clay,2,2,1.59,Clara Burel,France,-,-,21,83,74,4,8,2,3,98,65,45,32,-3.19,0,1612,1.5,3,Priscilla Hon,Australia,171,63,24,250,118,11,10,1,2,191,154,50,36,-0.95,0,1460,2.59,4
2087171,2022-05-10-21-55,Paris WTA,wta,1. round,clay,2,1,-1,Dayana Yastremska,Ukraine,175,67,21,80,21,17,10,5,2,173,107,61,30,7.31,0,1784,2.02,6,Claire Liu,USA,-,-,21,118,83,11,9,4,2,180,115,67,30,-2.39,2,1667,1.83,5
2086763,2022-05-10-21-55,Rome WTA,wta,1. round,clay,2,2,0.41,A. Stephens Sloane,USA,170,61,29,49,3,6,5,0,2,347,245,109,62,-0.64,1,1792,3.12,6,Ekaterina Alexandrova,Russia,180,66,27,31,25,15,9,11,3,396,229,166,98,0.5,0,1792,1.41,7
2089715,2022-05-10-22-50,Karlsruhe,wta,1. round,clay,2,1,-1,Kateryna Baindl,Ukraine,175,51,28,142,62,1,3,0,2,355,238,119,65,-1.71,0,-,2.61,4,Mayar Sherif,Egypt,-,-,26,62,61,10,10,6,2,206,96,125,43,-3.91,1,1722,1.51,8
2088979,2022-05-10-22-55,Paris WTA,wta,1. round,clay,2,2,0.36,Christina McHale,USA,170,62,29,210,24,9,9,0,1,392,342,93,76,0.28,0,1553,3.23,3,Linda Fruhvirtova,Czech Republic,-,-,17,202,170,10,7,1,2,59,39,16,19,5.97,0,1489,1.36,4
2090411,2022-05-10-23-15,Rome WTA,wta,1. round,clay,2,2,1.47,Shelby Rogers,USA,175,70,29,48,36,6,9,0,2,289,234,93,75,0.94,0,1746,1.59,4,Gabriela Ruse Elena,Romania,172,-,24,57,55,11,8,1,2,239,134,144,75,2.72,0,-,2.47,5
2086739,2022-05-10-23-15,Rome WTA,wta,1. round,clay,2,2,1.25,Osorio Serrano Maria,Colombia,-,-,20,58,33,9,5,3,1,135,67,75,31,1.45,0,-,1.71,7,Lucia Bronzetti,Italy,-,-,23,79,79,20,9,6,1,245,158,149,103,4.73,0,1673,2.25,8
2089713,2022-05-10-23-20,Karlsruhe,wta,1. round,clay,1,1,0.99,Laura Pigossi,Brazil,-,-,27,125,125,15,11,11,4,328,261,215,165,7.08,0,1489,1.99,7,Polona Hercog,Slovenia,185,70,31,166,35,3,4,3,4,463,318,294,126,-1.35,0,1597,1.84,4
2089043,2022-05-10-23-30,Rome,atp,2. round,clay,2,1,-1,Emil Ruusuvuori,Finland,188,79,23,61,59,20,12,8,4,215,113,41,38,-2.15,0,1785,1.75,6,Cristian Garin,Chile,185,85,25,45,17,8,11,5,7,343,226,271,153,-2.24,0,1742,2.2,5
