match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds
1995498,2021-10-29-22-10,Vienna,atp,quarterfinal,indoors,1,1.74,-1,Carlos Alcaraz,Spain,185,72,18,42,38,40,17,2,1,108,36,2,1,7.42,0,-,2.84,Matteo Berrettini,Italy,196,95,25,7,7,41,10,3,0,292,137,64,30,4.6,0,-,1.49
1995642,2021-10-29-20-35,Ismaning challenger,atp,quarterfinal,indoors,1,1.53,-1,Maxime Cressy,USA,201,88,24,141,141,25,26,5,5,149,98,48,23,-1.8,1,-,1.78,Kacper Zuk,Poland,183,78,22,163,162,42,23,15,7,182,96,35,15,-1.6,0,-,2.07
1995499,2021-10-29-21-45,Saint Petersburg,atp,quarterfinal,indoors,1,1.63,-1,Jan-Lennard Struff,Germany,193,92,31,53,29,26,26,3,4,551,389,158,109,-0.16,4,-,2.84,Denis Shapovalov,Canada,185,75,22,13,10,27,21,1,1,233,144,44,31,-9.73,2,-,1.49
1995629,2021-10-29-21-00,Istanbul ITF,wta,semifinal,indoors,1,0.0,0,Indy De Vroome,Netherlands,-,-,25,221,177,8,19,6,7,209,150,49,31,-9.11,0,-,2.61,Cagla Buyukakcay,Turkey,172,58,32,246,60,19,24,4,3,479,400,83,62,-12.83,0,-,1.46
1995685,2021-10-29-22-20,Poitiers ITF,wta,quarterfinal,indoors,2,0.0,0,Kathinka Von Deichmann,Liechtenstein,177,67,27,329,153,16,9,10,4,338,198,75,45,4.92,0,-,2.17,Simona Waltert,Switzerland,-,-,20,259,235,42,22,9,2,147,86,33,13,4.6,1,-,1.64
1995632,2021-10-29-21-45,Les Franqueses ITF,wta,quarterfinal,hard,2,0.0,0,Natalija Stevanovic,Serbia,-,-,27,292,162,11,21,8,6,347,224,104,71,3.83,0,2140,2.46,Ylena In-Albon,Switzerland,-,-,22,203,175,51,22,14,6,217,123,35,16,-0.81,0,2140,1.51
1995676,2021-10-29-21-25,Les Franqueses ITF,wta,quarterfinal,hard,2,0.0,0,Andrea Lazaro Garcia,Spain,-,-,26,249,229,26,20,16,9,197,115,64,26,-0.11,0,2140,3.15,Nina Stojanovic,Serbia,176,63,25,111,81,18,15,11,7,235,161,130,81,6.62,0,1631,1.33
1995500,2021-10-29-21-50,Courmayeur WTA,wta,quarterfinal,indoors,2,1.46,-1,Anna Kalinskaya,Russia,175,68,22,114,96,30,22,5,1,207,122,24,22,-0.99,0,-,2.47,Ludmilla Samsonova,Russia,180,67,22,42,42,36,21,5,2,243,143,53,28,8.02,0,-,1.61
1995696,2021-10-29-23-00,Cluj-Napoca 2 WTA,wta,quarterfinal,indoors,2,1.77,0.17,Anhelina Kalinina,Ukraine,179,70,24,59,57,41,13,3,1,287,144,56,27,6.84,0,-,5.82,Anett Kontaveit,Estonia,174,65,25,14,14,42,15,12,0,375,183,67,27,5.12,0,-,1.17
1995615,2021-10-29-21-10,Cluj-Napoca 2 WTA,wta,quarterfinal,indoors,1,1.27,0.61,Rebecca Peterson,Sweden,173,65,26,99,43,27,20,5,2,298,177,38,17,1.19,2,-,1.61,Lesya Tsurenko,Ukraine,174,67,32,127,23,26,14,12,3,440,292,88,42,-3.97,0,-,2.48
1995803,2021-10-30-01-30,UK Pro Series,atp,-,indoors,2,0.0,0,Liam Hignett,Great Britain,-,-,21,-,-,7,10,7,10,7,15,7,13,5.35,0,-,-,Alexis Canter,Great Britain,-,-,23,1110,773,12,23,6,11,146,149,44,56,-7.93,0,-,-
1995796,2021-10-30-00-00,UK Pro Series,wta,-,indoors,2,0.0,0,Hannah Smith,Great Britain,-,-,17,-,-,1,2,1,2,1,2,1,2,-1.0,0,-,-,Nadia Rawson,Great Britain,-,-,23,-,-,17,26,17,26,39,56,36,52,-3.79,0,-,-
1995714,2021-10-30-01-10,Vienna,atp,quarterfinal,indoors,2,1.63,0.25,Felix Auger Aliassime,Canada,193,88,21,12,11,35,21,2,2,222,133,34,23,3.74,1,-,4.42,Alexander Zverev,Germany,198,90,24,4,3,49,13,3,1,396,209,66,36,6.71,5,-,1.25
1995697,2021-10-30-01-30,Ismaning challenger,atp,quarterfinal,indoors,2,1.66,0.5,Jonas Forejtek,Czech Republic,180,71,20,310,310,31,29,15,6,102,66,31,16,-11.02,0,-,2.63,Quentin Halys,France,191,78,25,148,102,33,25,9,7,290,239,99,82,4.08,1,-,1.50
1995688,2021-10-30-00-40,Brest challenger,atp,quarterfinal,indoors,2,1.56,0.68,Federico Gaio,Italy,180,84,29,151,124,38,33,11,6,501,386,61,59,5.97,0,-,2.22,Joao Sousa,Portugal,185,74,32,173,28,20,27,4,2,546,456,66,56,-8.58,0,-,1.68
1995808,2021-10-30-01-30,UK Pro Series,atp,-,indoors,2,0.0,0,Jack Gibbens,Great Britain,-,-,24,1398,1361,25,34,5,14,68,90,10,27,-7.82,0,-,-,Llewelyn Bevan,Great Britain,-,-,21,-,-,0,10,0,10,7,19,2,13,-9.0,0,-,-
1995807,2021-10-30-01-30,UK Pro Series,atp,-,indoors,2,0.0,0,Cheraag Bajwa,Great Britain,-,-,23,-,-,1,8,0,3,9,46,2,11,-7.0,0,-,-,Yujiro Onuma,Great Britain,-,-,17,2117,2117,5,5,1,1,6,9,2,5,5.0,1,-,-
1995788,2021-10-30-02-47,UTR Pro Match Series,wta,-,hard,2,0.0,0,Laura Marti,Spain,-,-,23,1115,1115,1,5,1,5,7,36,6,18,-3.73,0,2140,-,Luiza Fullana,Brazil,-,-,20,1379,1379,2,2,2,2,2,4,2,3,-0.82,0,2140,-
1995798,2021-10-30-00-00,UK Pro Series,wta,-,indoors,2,0.0,0,Lucy Brown,Great Britain,-,-,28,-,-,1,1,1,1,115,124,41,50,1.93,0,-,-,Eliz Maloney,Great Britain,-,-,21,1174,1099,32,26,24,17,89,71,47,34,-8.4,0,-,-
1995736,2021-10-30-01-00,Guayaquil 2 ITF,wta,quarterfinal,clay,2,0.0,0,Alves Carolina Meligeni,Brazil,-,-,25,295,295,42,27,31,17,289,212,259,176,2.54,0,2139,1.16,Herazo Gonzalez Maria,Colombia,-,-,24,604,317,28,19,28,19,196,136,170,108,-4.92,0,2139,4.75
1995704,2021-10-30-01-00,Guayaquil 2 ITF,wta,quarterfinal,clay,2,0.0,0,Vanda Lukacs,Hungary,-,-,28,559,369,31,20,28,17,386,294,353,254,4.17,0,2139,3.63,Laura Pigossi,Brazil,-,-,27,282,247,37,17,12,6,302,246,193,157,-2.17,2,2139,1.26
1995735,2021-10-30-02-00,Austin ITF,wta,quarterfinal,hard,1,0.0,0,Kylie Collins,USA,-,-,18,1150,990,10,6,10,6,29,25,19,16,0.38,0,2140,4.96,Lulu Sun,Switzerland,-,-,20,343,341,22,10,19,8,127,70,101,46,2.26,0,2140,1.15
1995636,2021-10-30-02-45,Poitiers ITF,wta,quarterfinal,indoors,2,0.0,0,Georgiana Serban Raluca,Cyprus,-,-,24,298,204,22,8,2,0,253,111,29,13,3.94,0,-,2.97,Harmony Tan,France,-,-,24,109,109,35,18,7,2,266,209,71,49,3.74,1,-,1.36
