match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player1_latest_win,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds,player2_latest_win
2001767,2021-11-17-01-30,Montevideo WTA,wta,1. round,clay,1,2.0,-1,Ekaterine Gorgodze,Georgia,-,-,29,154,144,33,27,29,14,504,353,374,222,-4.08,0,1508,1.02,4,Marina Bulbarella,Argentina,-,-,16,-,-,1,0,1,0,1,0,1,0,8.15,0,-,20.31,1
2001295,2021-11-17-01-00,Montevideo WTA,wta,1. round,clay,1,1.2,0.19,Diane Parry,France,-,-,19,149,149,46,23,45,20,107,75,89,54,-3.19,0,1399,1.19,8,Anna Siskova,Czech Republic,-,-,20,272,272,39,24,22,15,149,102,101,71,1.51,0,-,5.33,7
2001296,2021-11-17-00-05,Montevideo WTA,wta,1. round,clay,2,1.8,0.51,Elina Avanesyan,Russia,-,-,19,260,260,44,17,44,16,81,39,70,29,2.44,0,-,2.73,6,Veronica Cepede Royg,Paraguay,163,66,29,249,73,12,17,8,11,440,277,268,129,-7.45,0,1466,1.51,4
2001292,2021-11-17-00-05,Montevideo WTA,wta,1. round,clay,2,1.8,0.55,Barbara Gatica,Chile,-,-,25,360,341,44,24,40,14,245,157,211,123,0.62,0,1374,2.62,2,Laura Pigossi,Brazil,-,-,27,218,218,44,19,19,8,309,248,200,159,-0.93,3,-,1.55,8
2001297,2021-11-17-04-15,Montevideo WTA,wta,1. round,clay,2,1.0,-1,Mintegi Del Olmo,Spain,-,-,18,429,419,20,12,14,8,38,29,26,19,-0.24,0,-,1.11,6,Riya Bhatia,India,-,-,24,438,338,15,24,7,9,174,159,53,47,-16.4,0,-,7.96,3
2001768,2021-11-17-03-00,Montevideo WTA,wta,1. round,clay,2,1.0,-1,Martina Capurro Taborda,Argentina,-,-,23,811,581,20,7,12,4,107,73,92,59,10.53,0,-,2.34,6,Xiaodi You,China,-,-,25,256,168,3,17,2,6,202,162,20,19,-14.6,0,-,1.66,2
2001766,2021-11-17-02-55,Montevideo WTA,wta,1. round,clay,1,1.2,0.06,Panna Udvardy,Hungary,-,-,23,116,116,65,26,57,17,237,159,189,116,-2.07,0,1443,1.06,8,Olivia Tjandramulia,Australia,-,-,24,545,350,13,20,7,11,161,190,29,33,-11.23,0,-,11.43,5
2001298,2021-11-17-02-45,Montevideo WTA,wta,1. round,clay,1,2.0,-1,Arianne Hartono,Netherlands,-,-,25,231,229,48,27,25,15,139,88,52,37,-0.42,0,1378,3.52,7,Anna Bondar,Hungary,-,-,24,107,107,64,26,47,15,305,143,233,99,9.73,2,1610,1.34,10
