match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player1_latest_win,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds,player2_latest_win
1998338,2021-11-09-22-00,Next Gen ATP Finals,atp,-,indoors,1,2.0,-1,Brandon Nakashima,USA,185,77,20,63,63,43,23,18,3,124,65,33,12,0.52,1,-,1.14,9,Manuel Cerundolo Juan,Argentina,183,68,19,91,85,51,24,0,0,132,74,0,1,11.83,0,-,6.32,7
1999237,2021-11-09-19-30,Ortisei challenger,atp,1. round,indoors,2,1.63,0.62,Alessandro Giannessi,Italy,185,82,31,191,84,34,26,0,2,462,365,38,35,-2.78,0,-,2.32,5,Nerman Fatic,Bosnia and Herzeg.,191,88,27,317,316,33,22,5,2,304,211,11,16,-0.61,1,-,1.62,8
1999252,2021-11-09-21-50,Bratislava challenger,atp,1. round,indoors,1,1.8,-1,Zsombor Piros,Hungary,180,68,22,340,330,41,14,7,3,151,88,11,9,2.27,0,-,3.94,7,Tomas Machac,Czech Republic,183,73,21,131,131,27,19,14,7,130,71,63,30,-5.61,0,-,1.26,6
1998544,2021-11-09-20-25,Bratislava challenger,atp,1. round,indoors,1,1.45,0.62,Stefano Travaglia,Italy,185,80,29,81,60,32,28,1,3,541,294,51,44,-6.47,2,-,1.62,7,Zdenek Kolar,Czech Republic,185,76,25,139,136,42,30,5,6,322,226,68,58,-0.99,0,-,2.32,5
1998547,2021-11-09-20-10,Bratislava challenger,atp,1. round,indoors,2,1.37,-1,Carlos Taberner,Spain,183,78,24,96,93,42,25,3,4,358,186,22,22,-2.3,1,-,1.63,6,Ferreira Silva Frederico,Portugal,178,74,26,222,168,26,26,5,5,418,240,19,16,-6.87,0,-,2.31,5
1999247,2021-11-09-21-10,Roanne challenger,atp,1. round,indoors,1,1.2,0.14,Mathias Bourgue,France,188,83,27,226,140,26,24,9,7,386,258,70,57,-6.06,0,-,1.14,6,Vladyslav Orlov,Ukraine,185,77,26,416,350,26,30,3,4,219,190,3,5,-3.94,0,-,5.43,6
1998857,2021-11-09-19-15,Roanne challenger,atp,1. round,indoors,1,1.8,-1,Thomas Fabbiano,Italy,173,70,32,224,70,16,30,3,6,531,430,64,75,-13.09,2,-,2.85,2,Antoine Hoang,France,183,76,26,168,98,24,32,8,14,311,224,107,79,-17.19,2,-,1.42,3
1998230,2021-11-09-22-00,Stockholm,atp,1. round,indoors,2,1.55,0.75,Alexander Bublik,Kazakhstan,198,77,24,36,34,33,28,8,6,274,186,81,50,1.81,0,-,2.18,5,Arthur Rinderknech,France,196,86,26,60,60,52,28,24,13,213,124,64,39,7.21,0,-,1.75,4
1999571,2021-11-09-19-30,Solarino 2 ITF,wta,1. round,hard,2,1.8,0.1,Giulia Sartori,Italy,-,-,23,1279,1137,3,5,3,4,18,29,5,9,-3.4,0,-,6.22,3,Angelina Wirges,Germany,-,-,19,968,952,18,19,7,7,25,44,7,7,-6.17,0,-,1.10,5
1999558,2021-11-09-21-00,Monastir 9 ITF,wta,1. round,hard,1,0.0,0,Anouk Koevermans,Netherlands,-,-,17,1093,1074,14,11,10,4,21,21,10,4,-3.01,0,-,2.17,7,Katherine Westbury,New Zealand,-,-,28,1064,576,25,7,17,2,147,82,117,62,2.94,0,-,1.65,7
