match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds
1994123,2021-10-25-21-30,Cluj-Napoca 2 WTA,wta,1. round,indoors,2,1.44,-1,Alexandra Ignatik,Romania,170,56,31,209,59,26,13,2,0,476,341,46,48,5.93,0,-,2.11,Anna-Lena Friedsam,Germany,174,68,27,137,45,20,23,4,6,305,186,91,45,-11.07,0,-,1.8
1993498,2021-10-25-22-10,Vienna,atp,1. round,indoors,1,1.58,-1,Nikoloz Basilashvili,Georgia,185,79,29,25,16,34,25,2,3,441,352,62,59,19.28,1,-,2.5,Pablo Carreno-Busta,Spain,188,78,30,18,10,36,15,3,1,556,296,35,32,5.68,0,-,1.59
1993516,2021-10-25-22-15,Saint Petersburg,atp,1. round,indoors,1,1.61,-1,Jan-Lennard Struff,Germany,193,92,31,53,29,24,26,1,4,549,389,156,109,-2.01,0,-,1.99,James Duckworth,Australia,183,82,29,51,51,33,22,9,7,376,233,32,24,17.02,0,-,1.9
1993916,2021-10-25-22-15,Courmayeur WTA,wta,1. round,indoors,2,0.0,0,Lucia Bronzetti,Italy,-,-,22,148,145,55,21,1,3,225,147,28,20,10.86,0,-,2.67,Kateryna Kozlova,Ukraine,175,51,27,132,62,22,16,0,0,351,233,63,45,1.98,0,-,1.53
1994184,2021-10-25-22-20,Courmayeur WTA,wta,1. round,indoors,1,1.44,1.07,Aliona Bolsova,Spain,174,80,23,175,88,17,18,2,0,199,113,10,7,-4.69,0,-,2.07,Su-Wei Hsieh,Taipei (CHN),169,57,35,95,23,14,16,0,0,500,346,31,24,0.97,0,-,1.83
1993510,2021-10-26-00-15,Saint Petersburg,atp,1. round,indoors,2,1.73,0.14,Nino Serdarusic,Croatia,191,85,24,248,192,25,29,0,3,285,226,27,37,-7.72,0,-,6.65,Sebastian Korda,USA,193,75,21,38,38,29,17,6,2,155,100,23,13,5.54,0,-,1.14
1993515,2021-10-26-01-45,Saint Petersburg,atp,1. round,indoors,1,0.0,0,Alexander Bublik,Kazakhstan,198,77,24,34,34,31,26,6,4,272,184,79,48,2.4,0,-,1.23,Evgenii Tiurnev,Russia,-,-,24,304,293,19,14,15,6,272,158,112,48,1.23,3,-,4.67
1993497,2021-10-26-01-00,Vienna,atp,1. round,indoors,1,1.43,0.69,Carlos Alcaraz,Spain,185,72,18,42,38,38,17,0,1,106,36,0,1,5.44,0,-,1.69,Daniel Evans,Great Britain,175,75,31,24,22,24,20,0,0,539,325,159,84,8.46,0,-,2.28
1994183,2021-10-26-02-00,Courmayeur WTA,wta,1. round,indoors,1,1.26,0.13,Alison Riske,USA,175,66,31,50,18,10,15,1,1,389,315,54,28,-3.82,0,-,1.13,Ankita Raina,India,163,57,28,195,160,11,15,1,1,322,271,6,11,0.47,0,-,6.89
1994187,2021-10-26-00-45,Courmayeur WTA,wta,1. round,indoors,2,0.0,0,Urszula Radwanska,Poland,177,57,30,210,29,24,16,17,6,413,318,71,42,3.75,0,-,5.13,Magdalena Frech,Poland,-,-,23,102,99,35,18,4,3,329,200,48,32,1.68,0,-,1.20
1993570,2021-10-26-02-05,Cluj-Napoca 2 WTA,wta,1. round,indoors,1,1.21,0.18,Ana Bogdan,Romania,171,59,28,106,59,14,14,0,1,353,222,41,34,-1.09,0,-,1.18,Ivana Jorovic,Serbia,174,60,24,417,86,2,8,0,0,239,132,66,28,-6.69,0,-,5.53
1994120,2021-10-26-00-40,Cluj-Napoca 2 WTA,wta,1. round,indoors,1,0.0,0,Lesya Tsurenko,Ukraine,174,67,32,127,23,24,14,10,3,438,292,86,42,-4.55,0,-,1.13,Andreea Prisacariu,Romania,-,-,21,342,340,61,19,0,0,137,84,1,2,9.91,0,-,6.84
1994219,2021-10-26-01-05,Vienna,atp,1. round,indoors,1,1.61,-1,Alex De Minaur,Australia,183,69,22,32,15,23,22,1,4,232,134,43,25,-12.2,0,-,1.97,Kevin Anderson,RSA,203,94,35,61,5,20,16,2,0,588,345,82,57,-4.91,0,-,1.92
1993496,2021-10-26-02-50,Vienna,atp,1. round,indoors,2,1.22,-1,Hubert Hurkacz,Poland,196,81,24,10,10,33,18,5,2,272,168,44,39,13.4,2,-,1.59,Andy Murray,Great Britain,190,83,34,156,1,17,13,9,6,801,263,147,47,-3.14,0,-,2.49
1993568,2021-10-26-04-10,Cluj-Napoca 2 WTA,wta,1. round,indoors,2,1.51,0.6,Anastasia Potapova,Russia,175,57,20,68,64,21,22,5,4,125,87,22,14,-4.52,1,-,2.48,Ajla Tomljanovic,Australia,180,67,28,43,39,28,22,1,1,347,263,14,16,3.92,1,-,1.60
1994186,2021-10-26-03-25,Courmayeur WTA,wta,1. round,indoors,1,0.0,0,Giulia Gatto-Monticone,Italy,167,66,33,193,148,26,24,5,3,617,431,134,86,-3.57,2,-,1.11,Martina Caregaro,Italy,-,-,29,367,254,9,21,1,2,403,330,23,43,-13.39,4,-,7.92
