match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds
1983742,2021-09-24-23-00,Nur-Sultan,atp,quarterfinal,indoors,2,1.55,0.29,Carlos Taberner,Spain,183,78,24,117,102,37,21,3,1,353,182,22,19,-1.14,0,-,3.99,Alexander Bublik,Kazakhstan,198,77,24,34,34,30,24,5,2,271,182,78,46,4.12,0,-,1.29
1983735,2021-09-24-22-10,Metz,atp,quarterfinal,indoors,2,1.54,0.82,Marcos Giron,USA,180,77,28,69,64,25,19,4,2,340,201,43,32,8.78,0,-,2.10,Peter Gojowczyk,Germany,188,83,32,101,39,35,21,15,6,590,432,191,121,12.34,1,-,1.82
1983677,2021-09-24-21-05,Nur-Sultan,atp,quarterfinal,indoors,2,1.55,0.52,Laslo Djere,Serbia,188,82,26,49,27,22,21,2,0,321,208,21,30,-4.11,0,-,2.72,Woo Kwon Soon,South Korea,180,72,23,82,69,24,18,11,2,238,145,39,17,0.63,0,-,1.52
1983760,2021-09-24-22-10,Ostrava WTA,wta,quarterfinal,indoors,1,1.36,0.27,Maria Sakkari,Greece,172,62,26,12,12,32,15,1,0,373,246,12,14,6.76,2,-,1.27,Tereza Martincova,Czech Republic,179,64,26,61,60,36,22,9,4,399,298,110,74,1.15,0,-,4.22
1983710,2021-09-25-00-05,Ostrava WTA,wta,quarterfinal,indoors,1,1.32,0.77,Iga Swiatek,Poland,176,65,20,6,6,32,11,1,0,156,44,14,3,-2.1,0,-,1.77,Elena Rybakina,Kazakhstan,184,73,22,16,16,29,18,2,0,200,94,55,20,-3.94,0,-,2.18
1983832,2021-09-25-02-00,Ostrava WTA,wta,quarterfinal,indoors,2,1.56,0.53,Belen Teichmann Jil,Switzerland,170,80,24,42,40,21,15,2,0,235,161,18,22,8.65,1,-,2.69,Petra Kvitova,Czech Republic,183,70,31,10,2,27,15,1,0,605,261,119,44,-4.31,0,-,1.53
1983842,2021-09-25-02-00,Metz,atp,quarterfinal,indoors,2,1.52,0.64,Nikoloz Basilashvili,Georgia,185,79,29,36,16,29,22,2,2,436,349,62,58,14.49,0,-,2.42,Gael Monfils,France,193,85,35,20,6,10,13,1,0,610,340,147,65,-3.67,1,-,1.64
1983759,2021-09-25-01-10,Columbus WTA,wta,quarterfinal,indoors,2,1.56,0.88,Lauren Davis,USA,157,55,27,98,26,19,19,2,0,322,229,35,12,-5.24,0,-,2.04,Saisai Zheng,China,170,62,27,83,34,13,13,2,0,344,233,32,14,-1.58,0,-,1.88
1983831,2021-09-25-01-05,Columbus WTA,wta,quarterfinal,indoors,2,0.0,0,Beatriz Haddad Maia,Brazil,185,78,25,122,58,61,16,2,0,345,168,7,6,-1.95,0,-,1.74,Nuria Parrizas-Diaz,Spain,-,-,30,86,86,50,15,2,2,482,292,23,18,17.19,1,-,2.22
1983800,2021-09-25-03-20,Laver Cup,atp,-,indoors,1,1.48,0.88,Casper Ruud,Norway,183,77,22,10,10,42,12,0,0,257,156,28,24,6.58,2,-,1.88,Reilly Opelka,USA,211,102,24,19,19,19,17,0,1,197,149,33,15,3.13,1,-,1.97
1983761,2021-09-25-04-05,Ostrava WTA,wta,quarterfinal,indoors,1,1.49,0.96,Anett Kontaveit,Estonia,174,65,25,30,14,28,14,2,0,361,182,57,27,0.93,1,-,1.96,Belinda Bencic,Switzerland,175,63,24,11,4,32,17,2,1,337,178,52,24,7.66,0,-,1.94
1983612,2021-09-25-03-40,Metz,atp,quarterfinal,indoors,2,1.55,0.46,Rune Holger Vitus,Denmark,185,68,18,133,133,61,20,9,0,106,47,10,2,11.99,0,-,2.93,Pablo Carreno-Busta,Spain,188,78,30,16,10,33,13,1,0,553,294,33,31,6.18,0,-,1.46
1983843,2021-09-25-03-40,Columbus WTA,wta,quarterfinal,indoors,2,1.48,-1,Madison Brengle,USA,174,60,31,90,35,21,19,2,0,517,387,52,40,-2.07,0,-,1.97,Xinyu Wang,China,182,75,19,129,129,24,17,6,3,125,76,16,8,-2.82,0,-,1.93
1983579,2021-09-25-05-05,Columbus WTA,wta,quarterfinal,indoors,2,1.37,-1,Ann Li,USA,160,50,21,73,66,17,10,2,0,130,78,9,3,2.53,0,-,1.47,Coco Vandeweghe,USA,185,70,29,153,9,11,13,2,0,324,264,14,10,-5.44,1,-,2.90
1983801,2021-09-25-05-30,Laver Cup,atp,-,indoors,1,1.55,-1,Matteo Berrettini,Italy,196,95,25,7,7,37,9,0,0,288,136,61,30,4.06,2,-,1.74,Felix Auger Aliassime,Canada,193,88,21,11,11,33,19,0,1,220,131,32,22,4.33,1,-,2.15
1983802,2021-09-25-10-05,Laver Cup,atp,-,indoors,1,1.51,-1,Andrey Rublev,Russia,188,70,23,5,5,43,15,5,0,328,185,93,50,2.67,0,-,1.35,Diego Schwartzman,Argentina,170,64,29,15,8,27,17,0,0,565,324,22,18,-9.35,1,-,3.35
