match_id,tour,title,surface,round,winner,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_odds,player1_H2H,player1_elo,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_odds,player2_H2H,player2_elo
1972483,atp,Cincinnati,hard,semifinal,2,3.77,Daniil Medvedev,Russia,198,83,25,2,2,40,10,24,4,364,162,146,53,-0.84,1.23,5,2099,Andrey Rublev,Russia,188,70,23,7,7,41,13,20,6,326,183,120,65,4.58,4.77,1,1995
1972501,atp,Winston Salem,hard,Qualification - round of 16,1,0.28,Max Purcell,Australia,185,75,23,205,190,14,9,10,5,184,135,144,102,17.25,1.28,2,1574,Patrick Smith John,Australia,188,84,32,356,108,5,10,3,5,340,260,214,153,-6.3,3.79,1,-
1972498,atp,Winston Salem,hard,Qualification - round of 16,1,0.07,Alexei Popyrin,Australia,196,78,22,74,61,22,18,8,8,177,134,91,67,3.56,1.07,1,1676,Kumar Mukund Sasi,India,185,78,24,325,229,17,20,15,16,255,223,192,141,-6.96,8.53,0,-
1972503,atp,Winston Salem,hard,Qualification - round of 16,2,-1,Donald Young,USA,183,79,32,380,38,6,10,4,7,463,392,315,242,-6.06,2.42,0,1452,Tung-lin Wu,Taipei (CHN),188,81,23,275,213,12,19,4,5,146,120,104,78,-9.31,1.58,1,-
1972502,atp,Winston Salem,hard,Qualification - round of 16,2,-1,Eduardo Nava,USA,-,-,24,1757,905,1,3,1,3,70,55,58,43,-1.89,8.22,0,-,Pierre-Hugues Herbert,France,188,75,30,103,36,12,13,3,4,431,305,114,90,0.29,1.08,1,-
1972500,atp,Winston Salem,hard,Qualification - round of 16,1,0.08,Denis Kudla,USA,180,79,29,89,53,30,19,13,7,440,319,194,152,3.37,1.08,1,1692,Sekou Bangoura,USA,183,77,29,395,213,11,14,7,10,418,332,200,168,-7.36,7.95,0,-
1972505,atp,Winston Salem,hard,Qualification - round of 16,1,0.77,Noah Rubin,USA,175,70,25,306,125,7,5,7,3,205,147,121,81,-2.49,1.77,3,-,JC Aragone,USA,178,79,26,308,225,20,24,18,12,162,146,106,80,-12.59,2.07,0,-
1972499,atp,Winston Salem,hard,Qualification - round of 16,2,0.74,Yunseong Chung,South Korea,178,78,23,412,233,25,13,20,9,194,144,157,110,-0.87,2.11,1,-,Yosuke Watanuki,Japan,180,63,23,255,171,10,9,4,4,132,88,84,51,4.01,1.74,1,1540
1972537,wta,Cleveland WTA,hard,Qualification - round of 16,2,-1,Shiho Akita,Japan,-,-,31,414,221,11,13,7,8,335,239,250,170,-3.43,2.04,0,-,Tara Moore,Great Britain,163,65,29,432,145,8,10,4,6,373,305,133,116,0.69,1.79,3,-
1972541,wta,Cleveland WTA,hard,Qualification - round of 16,1,0.53,Linda Fruhvirtova,Czech Republic,-,-,16,378,355,19,4,10,1,41,28,17,4,7.28,1.53,1,-,Yaroslava Shvedova,Kazakhstan,180,68,33,447,25,2,12,1,9,393,301,169,141,-7.98,2.54,0,1621
1972539,wta,Cleveland WTA,hard,Qualification - round of 16,1,2.01,Ena Shibahara,Japan,-,-,23,613,416,3,3,3,3,58,47,44,36,-0.05,3.01,1,-,Sophie Chang,USA,-,-,24,402,274,28,15,11,8,209,188,81,89,3.88,1.40,0,-
1972528,wta,Chicago 2 WTA,hard,Qualification - round of 16,2,-1,Barbara Gatica,Chile,-,-,25,341,341,42,19,4,8,243,152,32,26,5.47,7.87,0,-,Clara Burel,France,-,-,20,93,93,31,13,7,4,81,50,18,11,3.13,1.09,1,1687
1972538,wta,Cleveland WTA,hard,Qualification - round of 16,2,-1,Chieh-Yu Hsu,Taipei (CHN),-,-,29,556,224,1,5,1,5,369,347,260,225,-4.0,4.09,0,-,Alexa Glatch,USA,183,66,31,293,102,6,9,2,4,321,249,191,146,-2.17,1.25,2,1498
1972490,wta,Cincinnati WTA,hard,semifinal,2,-1,Karolina Pliskova,Czech Republic,186,72,29,4,1,30,16,16,9,608,329,285,145,1.7,1.43,0,1953,Belen Teichmann Jil,Switzerland,170,80,24,76,40,18,13,15,7,232,159,63,55,8.52,3.05,1,1750
1972536,wta,Cleveland WTA,hard,Qualification - round of 16,1,-1,Catherine Harrison,USA,-,-,27,340,256,15,16,13,9,141,103,103,69,-2.59,1.31,1,-,Tori Kinard,USA,-,-,33,506,341,4,6,1,3,239,258,135,168,-2.12,3.53,0,-
1972535,wta,Cleveland WTA,hard,Qualification - round of 16,2,0.79,Eleana Yu,USA,-,-,17,1297,1115,4,7,3,5,20,16,7,8,-6.0,2.02,0,-,Nagi Hanatani,Japan,-,-,26,410,356,8,18,1,3,188,211,129,141,-5.8,1.79,1,-
