match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player1_latest_win,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds,player2_latest_win
2043650,2022-03-01-20-55,Lyon WTA,wta,1. round,indoors,2,2,0.41,Vera Zvonareva,Russia,172,59,37,107,2,1,5,0,1,563,292,89,58,-3.24,0,-,3.11,4,Alison Van Uytvanck,Belgium,173,63,27,55,37,3,5,0,1,361,245,131,52,-2.85,3,-,1.41,5
2043656,2022-03-01-22-30,Lyon WTA,wta,1. round,indoors,2,1,-1,Danka Kovinic,Montenegro,169,67,27,70,46,4,3,0,0,360,264,16,23,2.83,1,-,3.4,4,Arantxa Rus,Netherlands,180,65,31,63,61,4,5,2,1,596,362,85,47,-0.14,1,-,1.36,4
2043658,2022-03-01-21-10,Lyon WTA,wta,1. round,indoors,2,2,0.59,Kristina Mladenovic,France,184,60,28,98,10,0,3,0,1,397,346,100,57,-2.0,4,-,2.51,5,Shuai Zhang,China,177,66,33,64,23,4,6,0,1,532,377,30,20,1.71,3,-,1.59,4
2043646,2022-03-02-01-30,Lyon WTA,wta,1. round,indoors,2,1,-1,Elisabetta Cocciaretto,Italy,-,-,21,232,108,1,1,0,0,98,52,0,0,0.48,1,-,2.92,4,Martina Trevisan,Italy,-,-,28,92,66,6,4,2,1,279,157,23,19,-1.19,2,-,1.45,6
2043662,2022-03-02-02-00,Lyon WTA,wta,1. round,indoors,1,1,0.86,Dayana Yastremska,Ukraine,175,67,21,140,21,7,4,0,0,163,101,17,15,6.44,1,-,1.86,7,Ana Bogdan,Romania,171,59,29,97,59,7,2,7,1,366,229,54,39,1.32,0,-,2.04,7
2046176,2022-03-02-04-00,Monterrey,wta,1. round,hard,1,1,0.3,Qinwen Zheng,China,-,-,19,77,77,14,3,14,3,114,42,50,23,4.45,0,1816,1.3,8,Lucia Bronzetti,Italy,-,-,23,102,102,10,4,10,4,235,153,64,29,2.01,0,1611,3.84,7
2045080,2022-03-02-04-10,Monterrey,wta,1. round,hard,1,1,0.35,Qiang Wang,China,172,60,30,116,12,5,4,5,4,449,281,316,189,7.07,0,1754,1.35,5,Dalma Galfi,Hungary,178,68,23,104,104,8,4,8,4,240,158,106,52,-0.37,0,1562,3.45,7
2044762,2022-03-02-05-25,Lyon WTA,wta,1. round,indoors,1,1,2.02,Tamara Korpatsch,Germany,170,56,26,167,107,3,2,3,2,309,207,69,76,4.27,2,-,3.02,3,Oceane Dodin,France,183,59,25,93,46,6,7,2,1,330,204,161,73,-3.23,2,-,1.43,5
2045102,2022-03-02-06-30,Monterrey,wta,1. round,hard,2,2,0.6,Misaki Doi,Japan,159,55,30,87,30,4,4,4,4,389,355,223,217,0.76,0,1655,2.47,5,Nuria Parrizas-Diaz,Spain,-,-,30,51,47,4,4,4,4,489,299,336,170,0.9,0,-,1.6,5
2045104,2022-03-02-05-45,Monterrey,wta,1. round,hard,2,1,-1,Ann Li,USA,160,50,21,59,44,4,4,4,4,142,86,96,56,-0.93,0,1782,1.49,5,Xinyu Wang,China,182,75,20,90,86,3,5,3,4,139,88,89,58,-1.06,1,-,2.79,3
2045106,2022-03-02-04-10,Monterrey,wta,1. round,hard,2,2,0.29,Sara Errani,Italy,164,58,34,154,5,2,4,2,4,613,434,217,173,0.49,0,1592,3.93,3,Marie Bouzkova,Czech Republic,180,61,23,81,46,8,3,8,3,271,156,182,83,2.9,0,1700,1.29,7
2045108,2022-03-02-08-15,Monterrey,wta,1. round,hard,1,2,-1,Petra Martic,Croatia,181,63,31,85,14,1,3,0,2,389,278,141,121,-0.88,1,1718,4.84,3,Madison Keys,USA,178,66,27,28,7,11,3,11,3,319,176,195,110,6.09,1,1938,1.22,8
