match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player1_latest_win,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds,player2_latest_win
2018328,2022-01-10-09-30,Adelaide 2,wta,1. round,hard,1,1.63,-1,Marta Kostyuk,Ukraine,171,60,19,50,50,0,1,0,1,134,70,51,28,0,0,1718,2.83,4,Shelby Rogers,USA,175,70,29,40,40,2,1,2,1,285,226,160,115,0,0,1744,1.48,7
2017944,2022-01-10-09-00,Sydney,wta,1. round,hard,1,1.26,0.13,Anett Kontaveit,Estonia,174,65,26,7,7,48,17,24,12,381,185,152,88,0,2,1997,1.13,8,Shuai Zhang,China,177,66,32,60,23,0,1,0,1,528,372,379,234,0,1,1604,6.95,5
2018330,2022-01-10-09-30,Adelaide 2,wta,1. round,hard,1,1.25,0.51,Ana Konjuh,Croatia,174,65,24,65,20,2,1,2,1,214,130,74,53,0,0,1725,1.51,6,Daria Saville,Australia,166,61,27,385,20,2,1,2,1,291,216,159,111,0,1,-,2.74,7
2017946,2022-01-10-09-05,Sydney,wta,1. round,hard,1,1.25,0.44,Paula Badosa,Spain,180,72,24,9,8,0,1,0,1,286,155,108,55,0,1,1914,1.44,7,Jelena Ostapenko,Latvia,177,68,24,28,5,31,19,12,9,296,182,82,77,0,1,1851,2.98,6
2017944,2022-01-10-09-05,Sydney,wta,1. round,hard,1,1.24,0.15,Anett Kontaveit,Estonia,174,65,26,7,7,48,17,24,12,381,185,152,88,0,2,1992,1.15,8,Shuai Zhang,China,177,66,32,60,23,0,1,0,1,528,372,379,234,0,1,1696,6.35,5
