match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds
1991360,2021-10-20-00-10,Moscow,wta,1. round,indoors,2,1.56,0.28,Anastasia Potapova,Russia,175,57,20,68,64,21,21,5,3,125,86,22,13,-3.52,0,-,4.01,Simona Halep,Romania,168,60,30,19,1,17,8,0,0,545,227,48,33,-2.59,1,-,1.28
1992492,2021-10-19-22-30,Antwerp,atp,1. round,indoors,2,1.45,-1,Alex De Minaur,Australia,183,69,22,26,15,23,21,1,3,232,133,43,24,-11.2,0,-,1.76,Brandon Nakashima,USA,185,77,20,79,79,36,22,11,2,117,64,26,11,-1.16,0,-,2.17
1991944,2021-10-19-21-10,Moscow,atp,1. round,indoors,2,1.45,-1,Miomir Kecmanovic,Serbia,183,75,22,71,38,14,23,2,2,205,135,17,16,-13.19,0,-,1.84,Egor Gerasimov,Belarus,196,86,28,109,65,19,26,10,5,390,269,146,88,-9.72,0,-,2.06
1991215,2021-10-19-23-50,Tenerife WTA,wta,1. round,hard,2,1.3,-1,Alison Van Uytvanck,Belgium,173,63,27,58,37,19,16,7,7,350,237,91,87,-3.12,0,1763,1.20,Danka Kovinic,Montenegro,169,67,26,74,46,13,18,3,11,355,259,101,110,0.82,1,1593,5.11
1991213,2021-10-19-22-50,Tenerife WTA,wta,1. round,hard,1,1.43,0.66,Saisai Zheng,China,170,62,27,86,34,14,16,8,11,345,236,230,157,-3.78,0,1742,1.66,Rebeka Masarova,Spain,186,71,22,169,169,42,12,27,6,134,56,39,11,8.69,0,1575,2.34
1992493,2021-10-19-22-30,Antwerp,atp,1. round,indoors,1,1.45,0.63,Henri Laaksonen,Switzerland,185,78,29,99,93,40,20,11,4,429,336,123,86,19.09,1,-,1.63,Benoit Paire,France,196,80,32,47,18,14,31,1,2,544,443,127,103,-8.3,0,-,2.40
1991219,2021-10-19-19-40,Tenerife WTA,wta,1. round,hard,1,1.56,-1,Varvara Gracheva,Russia,178,-,21,80,77,20,26,10,9,169,97,37,31,-0.42,0,1638,3.02,Sara Sorribes Tormo,Spain,176,69,25,34,34,30,18,24,10,347,216,97,80,14.94,0,1866,1.43
1991948,2021-10-19-22-35,Tenerife WTA,wta,1. round,hard,2,1.56,0.87,Alison Riske,USA,175,66,31,49,18,10,14,7,8,389,314,201,176,-2.82,2,1775,2.02,Donna Vekic,Croatia,179,64,25,101,19,13,15,9,11,300,227,178,118,-1.43,2,1747,1.87
1991216,2021-10-19-22-40,Tenerife WTA,wta,1. round,hard,1,1.56,-1,Arantxa Rus,Netherlands,180,65,30,61,61,35,20,2,7,589,355,132,112,-1.82,0,1694,2.20,Viktorija Golubic,Switzerland,169,56,29,45,45,46,20,15,10,417,248,113,74,11.09,1,1749,1.74
1991359,2021-10-19-22-30,Moscow,wta,1. round,indoors,1,1.56,-1,Ekaterina Alexandrova,Russia,180,66,26,37,25,22,20,3,4,376,216,137,57,-4.36,5,-,2.76,Ons Jabeur,Tunis,167,66,27,8,8,48,18,0,0,365,204,53,32,7.29,1,-,1.50
1992491,2021-10-20-00-25,Antwerp,atp,1. round,indoors,2,1.55,0.76,Reilly Opelka,USA,211,102,24,25,19,20,19,0,2,198,151,33,16,1.43,0,-,2.17,Jenson Brooksby,USA,188,82,20,70,70,44,11,6,1,120,57,15,6,15.41,0,-,1.76
1991390,2021-10-20-00-25,Antwerp,atp,1. round,indoors,1,1.55,-1,Lorenzo Musetti,Italy,185,75,19,69,57,32,25,6,4,113,73,25,16,-5.02,2,-,2.05,Gianluca Mager,Italy,188,77,26,67,66,29,25,2,2,364,254,60,45,4.15,0,-,1.85
1991946,2021-10-20-01-05,Tenerife WTA,wta,1. round,hard,1,1.38,0.33,Camila Giorgi,Italy,168,54,29,36,26,23,16,11,8,389,284,155,123,7.53,0,1882,1.33,Aliona Bolsova,Spain,174,80,23,178,88,15,17,5,6,197,112,54,36,-4.13,0,1563,3.64
1991947,2021-10-20-01-30,Tenerife WTA,wta,1. round,hard,2,1.55,0.27,Mandy Minella,Luxembourg,180,63,35,217,66,13,15,2,1,587,453,183,146,2.02,0,1538,4.11,Greetje Minnen,Belgium,175,68,24,69,69,34,22,18,11,251,131,130,60,-4.57,0,1666,1.27
1991363,2021-10-20-01-00,Moscow,wta,1. round,indoors,2,1.38,-1,Jelena Ostapenko,Latvia,177,68,24,30,5,31,18,6,3,296,181,79,33,2.84,2,-,1.32,Andrea Petkovic,Germany,180,69,34,79,9,21,19,0,0,531,361,88,65,-0.99,1,-,3.66
