match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player1_latest_win,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds,player2_latest_win
2106235,2022-05-31-21-35,Makarska,wta,1. round,clay,2,1,-1,Oksana Selekhmeteva,Russia,-,-,19,196,196,11,8,6,5,101,49,63,29,-0.8,0,1386,1.96,6,Viktoriya Tomova,Bulgaria,170,58,27,140,103,19,16,9,8,425,290,241,157,-5.44,0,1507,1.85,4
2106241,2022-05-31-21-50,Makarska,wta,1. round,clay,1,1,0.32,Jule Niemeier,Germany,-,-,22,102,94,20,11,13,4,157,85,117,52,-3.08,1,1671,1.32,7,Astra Sharma,Australia,178,80,26,124,84,7,12,4,4,173,112,55,27,-5.32,0,1581,3.36,4
2106223,2022-05-31-22-20,Makarska,wta,1. round,clay,2,2,0.72,Alexandra Krunic,Serbia,163,53,29,114,39,11,11,5,4,371,268,170,103,-5.39,3,-,2.12,7,Anna Schmiedlova Karolina,Slovakia,-,-,27,92,26,10,12,6,7,364,247,189,97,-3.74,3,1650,1.72,4
2105383,2022-05-31-22-50,French Open,wta,quarterfinal,clay,1,2,-1,Cori Gauff,USA,176,59,18,23,15,18,10,8,3,104,53,38,16,-1.87,0,1906,1.49,8,A. Stephens Sloane,USA,170,61,29,64,3,10,7,4,4,351,247,113,64,2.76,1,1748,2.83,5
2105385,2022-06-01-00-45,French Open,atp,quarterfinal,clay,1,2,-1,Alexander Zverev,Germany,198,90,25,3,3,28,9,14,4,434,220,152,75,-3.02,2,2083,3.95,8,Carlos Alcaraz,Spain,185,72,19,6,6,32,3,19,1,148,41,96,25,7.98,1,2167,1.3,10
2105379,2022-06-01-05-05,French Open,atp,quarterfinal,clay,2,2,1.9,Novak Djokovic,Serbia,187,80,35,1,1,16,4,14,3,1146,243,319,70,-0.18,30,2133,1.47,9,Rafael Nadal,Spain,185,85,35,5,1,27,3,7,2,1161,243,514,55,5.0,28,2023,2.9,7
2106117,2022-06-01-20-00,French Open,wta,quarterfinal,clay,2,1,-1,Veronika Kudermetova,Russia,175,63,25,29,22,20,10,7,3,291,194,79,55,15.03,0,1849,2.86,7,Darya Kasatkina,Russia,170,62,25,20,10,22,10,11,3,287,157,108,42,7.0,1,-,1.48,8
2106229,2022-06-01-20-05,Makarska,wta,1. round,clay,1,1,0.39,Elina Avanesyan,Russia,-,-,19,138,138,17,12,10,9,102,53,84,40,2.98,0,1625,1.39,5,Carole Monnet,France,-,-,20,253,249,15,17,7,9,177,105,62,47,-3.23,1,1295,3.05,3
2106225,2022-06-01-20-05,Makarska,wta,1. round,clay,2,2,1.03,Magdalena Frech,Poland,-,-,24,89,86,14,14,6,5,344,215,147,94,-3.99,0,1656,1.81,5,Elisabetta Cocciaretto,Italy,-,-,21,157,108,21,7,20,5,118,58,94,42,3.35,0,1649,2.03,8
2106219,2022-06-01-20-05,Makarska,wta,1. round,clay,1,1,0.1,Olga Danilovic,Serbia,-,-,21,172,96,6,2,6,2,132,74,85,34,3.91,0,1625,1.1,6,Eri Hozumi,Japan,168,62,28,431,144,3,3,2,1,284,246,39,31,6.39,0,-,7.44,5
