match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds
1991211,2021-10-20-21-35,Tenerife WTA,wta,1. round,hard,2,0.0,0,Elina Svitolina,Ukraine,174,60,27,6,3,39,19,31,12,457,230,259,112,2.34,0,1978,1.1,Osorio Serrano Maria,Colombia,-,-,19,63,63,31,16,10,11,122,61,36,24,12.76,0,2140,8.33
1992724,2021-10-20-22-10,Moscow,wta,round of 16,indoors,2,1.62,0.45,Anhelina Kalinina,Ukraine,179,70,24,57,57,39,12,1,0,285,143,54,26,7.19,0,-,2.98,Ekaterina Alexandrova,Russia,180,66,26,37,25,23,20,4,4,377,216,138,57,-2.58,1,-,1.45
1992131,2021-10-20-21-10,Moscow,wta,round of 16,indoors,1,1.28,0.35,Aryna Sabalenka,Belarus,182,80,23,2,2,43,15,0,0,277,136,40,19,0.22,3,-,1.35,Ajla Tomljanovic,Australia,180,67,28,43,39,28,21,1,0,347,262,14,15,4.92,1,-,3.5
1992723,2021-10-20-22-45,Tenerife WTA,wta,round of 16,hard,1,1.46,0.71,Ann Li,USA,160,50,21,60,60,19,13,15,8,132,81,88,52,1.35,0,1748,1.71,Varvara Gracheva,Russia,178,-,21,80,77,21,26,11,9,170,97,38,31,1.57,0,1638,2.28
1992504,2021-10-20-22-40,Antwerp,atp,round of 16,indoors,1,1.22,0.58,Arthur Rinderknech,France,196,86,26,65,65,51,25,23,10,212,121,63,36,9.66,0,-,1.58,Dusan Lajovic,Serbia,183,83,31,33,23,17,24,2,3,509,389,63,63,0.36,0,-,2.56
1992651,2021-10-21-00-40,Tenerife WTA,wta,round of 16,hard,2,1.51,0.75,Xinyu Wang,China,182,75,20,114,114,29,20,10,7,130,79,86,52,-2.51,0,2140,2.21,Alize Cornet,France,173,60,31,66,11,23,24,11,11,523,407,203,168,4.03,1,1784,1.75
1992757,2021-10-21-01-10,Antwerp,atp,round of 16,indoors,1,1.38,0.5,Jenson Brooksby,USA,188,82,20,70,70,45,11,7,1,121,57,16,6,16.13,0,-,1.50,Van De Zandschulp,Netherlands,188,83,26,61,61,49,21,2,2,270,136,88,31,12.83,0,-,2.80
1992650,2021-10-21-01-45,Moscow,atp,round of 16,indoors,2,1.54,1.01,Tommy Paul,USA,185,82,24,54,50,24,20,3,1,295,178,31,22,-1.26,0,-,1.90,Marin Cilic,Croatia,198,89,33,41,3,23,17,3,1,654,350,127,69,-3.02,0,-,2.01
1992808,2021-10-21-03-35,Antwerp,atp,round of 16,indoors,1,1.32,0.17,Jannik Sinner,Italy,188,76,20,16,14,38,20,6,2,159,87,51,17,-4.24,1,-,1.17,Lorenzo Musetti,Italy,185,75,19,69,57,33,25,7,4,114,73,26,16,-4.02,0,-,5.87
1992660,2021-10-21-05-05,Antwerp,atp,round of 16,indoors,1,1.37,0.58,Alejandro Davidovich Fokina,Spain,183,80,22,44,32,28,22,7,7,195,125,20,19,-3.66,0,-,1.58,Cristian Garin,Chile,185,85,25,17,17,21,17,0,0,335,214,4,7,-5.76,1,-,2.55
1992513,2021-10-21-04-25,Moscow,atp,round of 16,indoors,2,1.59,0.25,James Duckworth,Australia,183,82,29,52,52,33,21,9,6,376,232,32,23,18.02,0,-,4.47,Karen Khachanov,Russia,198,87,25,31,8,31,21,4,3,319,220,94,65,-2.61,2,-,1.25
1992722,2021-10-21-03-30,Tenerife WTA,wta,round of 16,hard,1,1.58,-1,Donna Vekic,Croatia,179,64,25,101,19,14,15,10,11,301,227,179,118,-0.62,0,1747,1.88,Irina Begu,Romania,181,67,31,56,22,20,15,15,9,464,312,136,125,5.81,3,1777,2.02
1992205,2021-10-21-06-25,Moscow,wta,round of 16,indoors,2,1.74,0.33,Bernarda Pera,USA,175,80,26,100,59,22,22,4,1,353,200,40,25,-6.73,0,-,3.64,Anastasia Pavlyuchenkova,Russia,177,72,30,16,13,26,18,2,2,460,315,93,40,2.15,0,-,1.33
1992658,2021-10-21-18-10,Moscow,atp,round of 16,indoors,2,1.44,-1,Filip Krajinovic,Serbia,185,75,29,37,26,19,18,3,2,462,271,71,52,-3.23,0,-,1.47,Pedro Martinez,Spain,185,76,24,60,59,35,22,3,1,366,196,7,12,4.4,0,-,2.90
1992861,2021-10-21-21-00,Antwerp,atp,round of 16,indoors,2,1.71,0.43,Jan-Lennard Struff,Germany,193,92,31,50,29,24,25,1,3,549,388,156,108,-1.01,0,-,3.05,Lloyd Harris,RSA,193,80,24,32,31,31,20,1,1,312,151,29,20,9.25,0,-,1.43
