match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player1_latest_win,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds,player2_latest_win
2079741,2022-04-28-21-05,Munich,atp,round of 16,clay,2,1,-1,Alex Molcan,Slovakia,178,73,24,46,46,13,8,7,2,224,127,139,72,3.94,1,1793,4.44,7,Casper Ruud,Norway,183,77,23,7,7,16,6,7,2,288,167,175,88,0.66,0,2006,1.25,7
2081491,2022-04-28-22-00,Madrid WTA,wta,1. round,clay,2,1,-1,Irina Begu,Romania,181,67,31,62,22,12,9,4,1,477,323,273,132,3.5,1,-,3.0,6,Belinda Bencic,Switzerland,175,63,25,13,4,15,6,6,0,357,188,73,40,2.66,0,1935,1.44,9
2080911,2022-04-28-22-10,Estoril,atp,round of 16,clay,1,1,1.26,Richard Gasquet,France,183,79,35,80,7,9,8,3,2,730,406,223,107,5.11,0,1751,2.26,5,Hugo Dellien,Bolivia,180,75,28,85,72,28,11,27,10,467,250,437,213,1.14,0,1690,1.72,8
2081485,2022-04-28-22-10,Madrid WTA,wta,1. round,clay,2,1,-1,Beatriz Haddad Maia,Brazil,185,78,25,65,58,16,9,2,2,376,186,176,88,2.77,0,1689,2.36,7,Tamara Zidansek,Slovenia,167,80,24,24,22,7,6,0,1,273,128,189,57,-1.51,0,1765,1.65,4
2081481,2022-04-28-22-10,Madrid WTA,wta,1. round,clay,2,2,0.3,Greetje Minnen,Belgium,175,68,24,79,69,12,8,1,2,269,144,66,44,-3.29,1,-,3.83,5,Dayana Yastremska,Ukraine,175,67,21,92,21,16,9,4,1,172,106,60,29,8.03,0,1784,1.3,5
2080747,2022-04-28-22-30,Madrid WTA,wta,1. round,clay,2,1,-1,Veronika Kudermetova,Russia,175,63,25,25,22,16,8,3,1,287,192,75,53,12.47,3,1881,3.23,7,Paula Badosa,Spain,180,72,24,2,2,20,8,4,2,306,162,146,77,0.46,1,1997,1.39,7
2081493,2022-04-28-22-55,Madrid WTA,wta,1. round,clay,1,2,-1,Cori Gauff,USA,176,59,18,16,15,10,8,0,1,96,51,30,14,-2.48,0,1913,1.24,6,Anna Schmiedlova Karolina,Slovakia,-,-,27,89,26,8,8,4,3,362,243,187,93,-0.55,0,1673,4.52,5
2080927,2022-04-28-23-30,Munich,atp,round of 16,clay,2,1,-1,Reilly Opelka,USA,211,102,24,17,17,17,6,4,0,216,161,68,46,5.03,0,1891,1.63,7,Oscar Otte,Germany,193,79,28,62,62,11,12,4,3,439,246,234,120,-3.23,0,1676,2.42,5
2080737,2022-04-29-00-00,Madrid WTA,wta,1. round,clay,1,1,1.18,Amanda Anisimova,USA,180,59,20,33,21,14,6,4,1,128,72,39,18,3.58,3,1868,2.18,6,Aryna Sabalenka,Belarus,182,80,23,4,2,10,9,4,2,289,148,48,36,-2.27,0,1908,1.76,5
2081479,2022-04-29-00-15,Madrid WTA,wta,1. round,clay,2,2,1.09,Karolina Pliskova,Czech Republic,186,72,30,7,1,2,4,2,2,617,336,159,109,-1.45,1,1933,1.81,4,Marie Bouzkova,Czech Republic,180,61,23,77,46,19,7,2,1,282,160,57,45,4.82,0,1712,2.09,7
2080921,2022-04-29-00-40,Estoril,atp,round of 16,clay,1,2,-1,Sebastian Baez,Argentina,170,70,21,59,59,18,13,12,6,178,76,149,59,-2.37,0,1800,1.7,4,Marin Cilic,Croatia,198,89,33,23,3,10,8,1,1,674,364,162,102,-1.21,0,1833,2.28,4
2081267,2022-04-29-01-30,Munich,atp,round of 16,clay,2,2,0.68,Hugo Gaston,France,173,68,21,72,63,5,10,1,1,152,109,83,43,-2.21,0,1645,2.34,4,Alejandro Tabilo,Chile,188,75,24,91,91,24,11,19,8,299,190,187,113,2.36,0,1755,1.68,6
2080743,2022-04-29-01-35,Madrid WTA,wta,1. round,clay,1,2,-1,Yulia Putintseva,Kazakhstan,163,59,27,44,27,10,7,4,2,355,268,129,71,-0.9,0,1807,1.57,7,Shelby Rogers,USA,175,70,29,48,36,6,8,0,1,289,233,93,74,1.94,0,1746,2.56,4
2080787,2022-04-29-03-10,Estoril,atp,round of 16,clay,1,1,0.38,Felix Auger Aliassime,Canada,193,88,21,10,9,18,9,3,3,243,145,97,50,4.28,1,1870,1.38,4,Carlos Taberner,Spain,183,78,24,92,92,17,11,17,10,376,199,329,156,-1.43,0,1634,3.35,6
2080997,2022-04-29-05-00,Estoril,atp,round of 16,clay,2,2,0.38,Benjamin Bonzi,France,185,76,25,58,58,15,9,2,2,363,208,118,77,1.81,0,1689,3.31,5,Sebastian Korda,USA,193,75,21,37,37,11,7,3,2,173,110,69,45,1.94,1,1868,1.38,6
