match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player1_latest_win,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds,player2_latest_win
2074819,2022-04-18-21-20,Barcelona,atp,1. round,clay,2,1,-1,Nicolas Alvarez Varona,Spain,188,80,20,285,283,7,9,6,7,136,96,64,52,0.43,0,1359,3.24,5,Brandon Nakashima,USA,185,77,20,81,62,6,8,0,0,132,75,13,12,-4.27,0,1689,1.39,4
2073411,2022-04-18-22-10,Belgrade,atp,1. round,clay,2,1,-1,Cristian Garin,Chile,185,85,25,31,17,6,8,3,4,341,223,269,150,-0.7,0,1767,2.11,4,Holger Rune,Denmark,185,68,18,72,72,14,10,8,4,132,66,88,38,-3.48,0,1747,1.8,8
2074817,2022-04-18-23-10,Barcelona,atp,1. round,clay,2,2,0.5,Maxime Cressy,USA,201,88,24,69,59,12,10,1,2,179,114,14,20,0.18,0,1599,2.75,2,Elias Ymer,Sweden,183,79,26,135,105,15,8,3,1,315,238,179,104,2.9,2,1635,1.5,6
2073401,2022-04-18-23-30,Belgrade,atp,1. round,clay,2,2,0.31,Richard Gasquet,France,183,79,35,82,7,8,7,2,1,729,405,222,106,4.42,0,1751,3.79,5,Miomir Kecmanovic,Serbia,183,75,22,38,38,19,7,7,3,227,146,101,55,12.31,0,1822,1.31,8
2074651,2022-04-19-01-10,Stuttgart,wta,1. round,clay,2,1,-1,Shuai Zhang,China,177,66,33,40,23,12,9,1,1,540,380,85,84,7.42,1,1684,3.35,7,Ekaterina Alexandrova,Russia,180,66,27,39,25,8,7,4,1,389,227,159,96,-1.31,1,1790,1.37,6
2074815,2022-04-19-01-25,Barcelona,atp,1. round,clay,1,1,0.11,Bernabe Zapata Miralles,Spain,183,82,25,119,110,10,12,7,8,362,253,254,150,-3.24,1,1594,1.11,6,Tommy Robredo,Spain,180,75,39,362,5,3,2,0,0,690,473,376,212,2.61,1,-,7.8,3
2073405,2022-04-19-01-25,Belgrade,atp,1. round,clay,1,1,0.4,Fabio Fognini,Italy,178,79,34,62,9,8,6,5,3,619,467,398,238,1.16,3,1803,1.4,6,Marco Cecchinato,Italy,185,78,29,108,16,0,9,0,6,479,334,416,233,-8.0,1,1611,3.19,0
2074803,2022-04-19-02-30,Stuttgart,wta,1. round,clay,1,2,-1,Ludmilla Samsonova,Russia,180,67,23,31,30,6,7,0,0,252,151,115,75,-3.69,2,-,1.43,4,Chloe Paquet,France,178,80,27,103,103,12,9,2,1,347,317,190,162,-1.27,1,1468,3.05,6
2074603,2022-04-19-18-05,Istanbul WTA,wta,1. round,clay,2,1,-1,Tereza Martincova,Czech Republic,179,64,27,49,40,6,8,0,0,410,311,165,128,2.61,1,1715,1.8,5,Anna Bondar,Hungary,-,-,24,72,72,10,10,1,1,315,154,234,101,-1.4,0,1642,2.12,5
2074609,2022-04-19-18-45,Istanbul WTA,wta,1. round,clay,2,1,-1,Ipek Oz,Turkey,-,-,22,219,219,14,8,7,3,179,134,130,91,5.72,0,1375,2.92,7,Arantxa Rus,Netherlands,180,65,31,74,61,6,11,1,1,598,368,344,161,-5.36,0,1655,1.46,3
2073199,2022-04-19-19-05,Barcelona,atp,1. round,clay,1,1,1.52,Lloyd Harris,RSA,193,80,25,40,31,5,9,0,1,319,162,31,30,-4.81,0,1763,2.52,5,Roberto Carballes Baena,Spain,183,77,29,96,71,15,14,14,8,505,336,455,269,-7.03,0,1674,1.58,7
2076141,2022-04-19-19-10,Belgrade,atp,1. round,clay,2,2,0.52,Henri Laaksonen,Switzerland,185,78,30,92,84,7,12,0,2,442,353,196,154,-7.67,0,1666,2.71,3,Jiri Lehecka,Czech Republic,183,80,20,93,91,16,11,6,4,141,75,86,43,5.27,1,1640,1.52,6
2073397,2022-04-19-19-10,Belgrade,atp,1. round,clay,2,2,0.15,Hamad Medjedovic,Serbia,-,-,18,473,473,24,8,11,1,44,33,29,24,3.93,0,1374,6.22,10,Laslo Djere,Serbia,188,82,26,50,27,8,9,5,4,330,223,268,127,-0.8,0,1723,1.15,6
2074813,2022-04-19-19-10,Barcelona,atp,1. round,clay,1,2,-1,Carlos Taberner,Spain,183,78,24,94,93,14,9,14,8,373,197,326,154,-2.39,0,1650,3.38,6,Sebastian Korda,USA,193,75,21,37,37,10,6,2,1,172,109,68,44,2.7,0,1839,1.36,6
2073195,2022-04-19-19-10,Barcelona,atp,1. round,clay,1,2,-1,Marton Fucsovics,Hungary,188,82,30,53,31,8,10,1,1,430,313,150,108,-2.43,0,1763,1.28,4,Jordan Thompson,Australia,183,82,27,86,43,7,8,1,1,369,247,84,51,0.31,0,1652,4.04,5
2075513,2022-04-19-20-30,Barcelona,atp,1. round,clay,1,2,-1,Hugo Dellien,Bolivia,180,75,28,89,72,24,10,23,9,463,249,433,212,0.4,0,1672,1.4,7,Manuel Guinard,France,196,81,26,152,152,17,10,11,4,269,178,175,96,6.5,0,1583,3.18,6
2073203,2022-04-19-20-30,Barcelona,atp,1. round,clay,2,2,0.22,Feliciano Lopez,Spain,188,88,40,120,12,0,6,0,1,622,577,180,180,-6.0,0,1621,4.81,2,Emil Ruusuvuori,Finland,188,79,23,73,66,15,9,3,1,210,110,36,35,-0.68,0,1697,1.22,6
