match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player1_latest_win,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds,player2_latest_win
2119345,2022-06-15-21-00,Gaiba WTA,wta,round of 16,grass,1,1,0.71,Ana Bogdan,Romania,171,59,29,110,59,15,7,1,0,374,234,10,10,-0.04,2,1658,1.71,6,Arantxa Rus,Netherlands,180,65,31,86,61,18,17,1,0,610,374,16,24,-8.12,0,1577,2.16,6
2118305,2022-06-15-21-00,Gaiba WTA,wta,round of 16,grass,2,1,-1,Lucia Bronzetti,Italy,-,-,23,71,71,24,13,1,0,249,162,1,0,3.31,0,1593,1.7,5,Harmony Tan,France,-,-,24,120,90,11,15,1,1,280,226,2,2,-1.22,0,1547,2.17,3
2118095,2022-06-15-21-10,Queen's Club,atp,round of 16,grass,2,1,-1,Alex De Minaur,Australia,183,69,23,21,15,22,13,1,1,256,150,32,16,-1.33,1,1818,1.42,5,Alejandro Davidovich Fokina,Spain,183,80,23,44,27,13,14,1,0,210,142,6,6,-1.85,2,1738,3.14,5
2119361,2022-06-15-21-35,Halle,atp,round of 16,grass,1,1,0.48,Hubert Hurkacz,Poland,196,81,25,12,9,24,11,1,1,299,184,12,10,2.77,0,1891,1.48,6,Ugo Humbert,France,188,73,23,50,25,6,15,1,1,231,156,17,9,-4.14,0,1727,2.87,3
2117075,2022-06-15-21-40,Berlin,wta,1. round,grass,2,2,0.17,Ann Li,USA,160,50,21,66,44,8,9,1,1,146,91,4,8,0.82,0,1659,5.84,4,Cori Gauff,USA,176,59,18,13,13,20,11,0,0,106,54,10,3,-1.99,1,1918,1.17,8
2119283,2022-06-15-21-50,Halle,atp,round of 16,grass,1,2,-1,Pablo Carreno-Busta,Spain,188,78,30,19,10,17,12,1,0,575,311,6,11,-1.81,1,-,3.2,5,Sebastian Korda,USA,193,75,21,41,30,17,11,1,0,179,114,6,3,0.79,0,1847,1.4,6
2119477,2022-06-15-22-50,Birmingham,wta,round of 16,grass,1,2,-1,Katie Boulter,Great Britain,182,68,25,141,82,15,6,4,1,247,155,28,23,6.97,0,1714,1.79,7,Caroline Garcia,France,177,61,28,74,4,9,10,2,1,389,308,34,22,12.9,0,1722,2.13,5
2119423,2022-06-15-23-10,Berlin,wta,round of 16,grass,1,1,0.76,Aliaksandra Sasnovich,Belarus,174,60,28,38,30,25,11,1,0,372,237,13,15,4.37,2,1732,1.76,7,Andrea Petkovic,Germany,180,69,34,59,9,11,7,1,0,543,372,29,29,3.74,1,1677,2.18,6
2119297,2022-06-15-23-30,Gaiba WTA,wta,round of 16,grass,1,1,0.16,Alison Van Uytvanck,Belgium,173,63,28,47,37,16,11,8,1,374,251,44,29,-3.6,5,1746,1.16,8,Ysaline Bonaventure,Belgium,178,70,27,151,109,29,15,1,0,369,247,19,14,-0.66,0,1564,5.42,7
2118529,2022-06-16-00-35,Birmingham,wta,round of 16,grass,2,2,0.17,Harriet Dart,Great Britain,172,58,25,106,99,16,15,3,2,277,202,27,36,8.44,0,1530,5.76,4,Simona Halep,Romania,168,60,30,20,1,21,7,1,0,574,236,38,16,-1.26,1,1938,1.17,6
2119255,2022-06-16-01-30,Berlin,wta,round of 16,grass,2,1,-1,Daria Saville,Australia,166,61,28,104,20,19,12,3,1,308,227,19,19,6.74,1,-,4.63,5,Maria Sakkari,Greece,172,62,26,6,3,23,11,3,1,402,262,19,13,-1.43,1,1893,1.24,6
2119315,2022-06-16-01-50,Halle,atp,round of 16,grass,2,2,0.19,Mackenzie McDonald,USA,178,73,27,53,49,14,16,1,1,267,191,20,13,-5.23,1,-,5.36,4,Felix Auger Aliassime,Canada,193,88,21,9,9,29,14,3,1,254,150,21,9,3.67,0,1920,1.19,7
2119389,2022-06-16-01-50,Queen's Club,atp,round of 16,grass,2,1,-1,Jack Draper,Great Britain,191,80,20,99,99,27,6,2,1,145,59,5,8,10.85,0,1658,1.64,7,Emil Ruusuvuori,Finland,188,79,23,56,56,25,16,4,1,220,117,6,5,-3.14,0,1710,2.41,5
2119385,2022-06-16-02-00,Birmingham,wta,round of 16,grass,2,2,0.89,Caty McNally,USA,167,51,20,197,105,13,13,7,1,113,87,21,7,-2.63,0,-,2.0,7,Donna Vekic,Croatia,179,64,25,92,19,12,8,3,1,318,236,34,25,-0.86,0,1720,1.89,7
2118977,2022-06-16-03-40,Queen's Club,atp,round of 16,grass,2,1,-1,Alexander Bublik,Kazakhstan,198,77,24,37,30,15,14,2,1,291,202,23,18,3.69,0,1744,2.81,3,Marin Cilic,Croatia,198,89,33,17,3,19,12,1,0,683,368,89,31,1.83,2,1867,1.5,8
