match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player1_latest_win,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds,player2_latest_win
2145403,2022-07-19-20-50,Gstaad,atp,1. round,clay,2,2,1.63,Lorenzo Sonego,Italy,191,76,27,60,21,17,19,8,9,334,218,210,118,-10.57,0,1763,1.54,5,Pablo Varillas Juan,Peru,185,78,26,115,104,28,16,24,13,352,225,312,189,-3.74,0,-,2.63,5
2142667,2022-07-19-21-30,Hamburg,atp,1. round,clay,2,1,-1,Aljaz Bedene,Slovenia,183,73,33,285,43,4,8,4,4,495,273,304,135,-2.04,1,1723,3.01,4,Fabio Fognini,Italy,178,79,35,61,9,14,14,11,10,625,475,404,245,-4.48,10,1800,1.43,3
2143903,2022-07-19-21-50,Hamburg WTA,wta,1. round,clay,1,2,-1,Alexandra Krunic,Serbia,163,53,29,75,39,20,17,10,6,380,274,175,105,-1.6,0,-,1.32,7,Sabine Lisicki,Germany,178,70,32,487,12,10,5,5,2,360,274,77,68,3.49,0,-,3.71,7
2143045,2022-07-19-22-00,Hamburg WTA,wta,1. round,clay,2,2,0.68,Gabriela Ruse Elena,Romania,172,-,24,69,51,13,15,2,6,241,141,145,79,-1.66,1,-,2.31,2,Bernarda Pera,USA,175,80,27,81,59,20,14,16,7,373,216,240,97,0.39,1,1660,1.68,8
2142663,2022-07-19-22-45,Hamburg,atp,1. round,clay,1,1,0.03,Carlos Alcaraz,Spain,185,72,19,6,6,35,7,19,2,151,45,96,26,4.83,0,2149,1.03,6,Nicola Kuhn,Germany,185,75,22,259,174,11,15,4,8,161,135,102,73,-3.18,0,1495,17.56,5
2145401,2022-07-19-23-00,Gstaad,atp,1. round,clay,1,2,-1,Yannick Hanfmann,Germany,193,86,30,152,92,16,15,10,11,351,210,231,109,-1.18,1,1605,3.45,5,Cristian Garin,Chile,185,85,26,70,17,16,16,9,9,351,231,275,155,4.03,1,1805,1.35,6
2142909,2022-07-19-23-00,Gstaad,atp,1. round,clay,2,1,-1,Hugo Gaston,France,173,68,21,59,58,12,19,4,7,159,118,86,49,1.6,0,1656,2.77,5,Dominic Thiem,Austria,185,79,28,274,3,3,9,3,9,472,242,253,94,-4.42,1,-,1.5,3
2145753,2022-07-19-23-20,Hamburg WTA,wta,round of 16,clay,2,2,0.24,Misaki Doi,Japan,159,55,31,107,30,6,15,1,5,391,366,52,63,-5.76,1,1557,4.57,1,Andrea Petkovic,Germany,180,69,34,67,9,12,10,6,3,544,375,233,117,1.28,2,1723,1.24,5
