match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player1_latest_win,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds,player2_latest_win
2035586,2022-02-15-20-40,Doha,atp,1. round,hard,2,2,0.54,Jiri Vesely,Czech Republic,198,94,28,121,35,5,5,5,5,417,286,100,80,-1.67,0,1658,2.63,5,Arthur Rinderknech,France,196,86,26,61,48,6,3,6,3,221,129,67,31,3.69,0,1755,1.54,6
2037524,2022-02-15-20-10,Marseille,atp,1. round,indoors,1,1,1.23,Roman Safiullin,Russia,185,75,24,163,146,7,7,3,3,303,147,50,35,-1.49,0,-,2.23,5,Alexei Popyrin,Australia,196,78,22,66,59,1,5,0,2,188,147,33,26,-3.47,0,-,1.72,3
2035596,2022-02-15-22-00,Doha,atp,1. round,hard,2,2,0.04,Malek Jaziri,Tunis,185,81,38,303,42,2,2,2,1,636,503,245,182,0.27,0,1400,14.92,4,Alejandro Davidovich Fokina,Spain,183,80,22,47,32,1,4,1,2,198,132,79,46,-2.75,0,1735,1.04,3
2036686,2022-02-15-20-40,Doha,atp,1. round,hard,2,2,0.16,Jozef Kovalik,Slovakia,183,82,29,183,80,2,4,2,3,459,317,102,62,-1.18,1,1516,5.93,3,Alexander Bublik,Kazakhstan,198,77,24,31,31,6,3,1,2,282,191,118,77,7.69,1,1828,1.16,6
2037248,2022-02-15-21-30,Dubai,wta,1. round,hard,2,2,1.33,Ajla Tomljanovic,Australia,180,67,28,39,39,4,4,4,4,353,269,191,148,-1.19,0,1785,1.67,5,Varvara Gracheva,Russia,178,-,21,80,77,6,3,3,2,182,105,41,34,2.2,1,1615,2.33,6
2035420,2022-02-15-21-30,Dubai,wta,1. round,hard,1,1,3.05,Veronika Kudermetova,Russia,175,63,24,31,28,5,3,5,2,276,187,136,88,3.66,0,1855,4.05,6,Viktoria Azarenka,Belarus,180,60,32,17,1,5,2,5,2,579,219,340,116,0.76,0,1999,1.27,7
2035416,2022-02-15-20-55,Dubai,wta,1. round,hard,2,2,0.29,Vera Zvonareva,Russia,172,59,37,103,2,1,3,1,2,563,290,300,150,-1.24,1,1783,3.9,5,Ons Jabeur,Tunis,167,66,27,10,7,2,1,2,1,368,206,137,101,0.71,1,1995,1.29,7
2035598,2022-02-16-00-10,Doha,atp,1. round,hard,2,1,-1,Taro Daniel,Japan,191,80,29,110,64,8,2,8,2,515,329,144,108,5.77,1,1654,3.23,8,Andy Murray,Great Britain,190,83,34,87,1,6,4,5,3,812,271,393,125,0.02,1,1815,1.39,6
2037244,2022-02-16-00-10,Dubai,wta,1. round,hard,2,1,-1,Katerina Siniakova,Czech Republic,174,69,25,45,31,3,3,3,3,310,217,102,90,0.25,2,1765,3.32,4,Garbine Muguruza,Spain,182,73,28,7,1,2,2,2,2,459,232,236,113,-0.52,1,2000,1.37,6
2037526,2022-02-16-00-25,Marseille,atp,1. round,indoors,2,1,-1,Mikhail Kukushkin,Kazakhstan,183,72,34,168,39,9,4,4,2,560,415,132,88,4.41,1,-,2.83,7,Pierre-Hugues Herbert,France,188,75,30,109,36,5,3,5,3,441,316,182,107,0.77,2,-,1.48,5
2037182,2022-02-16-01-00,Delray Beach,atp,1. round,hard,1,1,0.56,Adrian Mannarino,France,180,79,33,53,22,7,5,3,3,620,478,247,167,9.18,2,1740,1.56,7,Liam Broady,Great Britain,183,78,28,116,116,9,3,5,1,449,312,212,127,4.81,1,1656,2.59,7
