match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player1_latest_win,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds,player2_latest_win
2106231,2022-06-01-21-25,Makarska,wta,1. round,clay,2,1,-1,Maria Bara Irina,Romania,164,80,27,112,104,17,15,13,8,370,247,324,180,-2.24,0,-,1.97,7,Clara Burel,France,-,-,21,94,74,5,11,3,6,99,68,46,35,-4.9,0,1562,1.85,3
2106217,2022-06-01-21-45,Makarska,wta,1. round,clay,1,1,0.22,Varvara Gracheva,Russia,178,-,21,71,70,18,12,10,7,194,114,118,51,1.0,0,1662,1.22,6,Dalila Jakupovic,Slovenia,178,70,31,311,69,31,15,17,11,433,374,211,176,-5.83,0,1373,4.35,8
2106247,2022-06-01-21-50,Makarska,wta,1. round,clay,1,2,-1,Anastasia Gasanova,Russia,-,-,23,154,121,5,13,3,5,195,126,59,34,-1.56,0,1444,3.17,3,Lucia Bronzetti,Italy,-,-,23,73,73,23,12,9,4,248,161,152,106,4.16,1,1683,1.37,6
2106833,2022-06-01-22-40,French Open,wta,quarterfinal,clay,1,1,0.11,Iga Swiatek,Poland,176,65,21,1,1,41,3,13,0,201,51,97,14,9.13,1,2187,1.11,10,Jessica Pegula,USA,170,70,28,11,11,23,11,11,3,343,211,107,69,4.43,1,1881,8.3,8
2106245,2022-06-01-23-25,Makarska,wta,1. round,clay,2,2,0.02,Esina Samardzic Ayline,Switzerland,-,-,19,-,-,2,5,2,3,11,35,6,18,-3.17,0,-,15.56,2,Anastasia Tikhonova,Russia,-,-,21,175,175,18,12,3,5,104,56,10,17,2.02,0,1364,1.02,4
