match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds
1982669,2021-09-21-21-40,Metz,atp,1. round,indoors,2,1.53,0.19,Alexandre Muller,France,183,75,24,203,189,21,26,2,4,324,199,34,35,-10.18,0,-,5.27,Karen Khachanov,Russia,198,87,25,27,8,28,19,3,2,316,218,93,64,-2.55,0,-,1.19
1982634,2021-09-21-20-45,Nur-Sultan,atp,1. round,indoors,2,1.53,0.5,Dmitry Popko,Kazakhstan,191,87,24,188,165,28,29,6,5,448,271,25,26,-4.54,0,-,2.75,John Millman,Australia,183,79,32,48,33,14,20,0,2,435,290,50,30,-3.58,0,-,1.5
1981630,2021-09-21-23-00,Nur-Sultan,atp,1. round,indoors,2,1.45,-1,Benoit Paire,France,196,80,32,53,18,13,28,0,0,543,440,126,101,-7.11,0,-,1.94,Egor Gerasimov,Belarus,196,86,28,97,65,13,23,4,3,384,266,140,86,-10.35,2,-,1.94
1981681,2021-09-21-20-10,Ostrava WTA,wta,1. round,indoors,2,1.5,0.52,Shuai Zhang,China,177,66,32,48,23,17,20,0,1,522,363,25,15,-6.38,2,-,2.68,Yulia Putintseva,Kazakhstan,163,59,26,49,27,24,20,0,0,338,258,35,27,-2.26,2,-,1.52
1981865,2021-09-22-00-00,Metz,atp,1. round,indoors,1,1.38,0.38,Alejandro Davidovich Fokina,Spain,183,80,22,45,32,25,19,5,5,192,122,18,17,-2.26,0,-,1.38,Gilles Simon,France,183,70,36,99,6,4,18,0,2,746,524,210,122,-12.05,0,-,3.27
1982148,2021-09-22-00-10,Columbus WTA,wta,1. round,indoors,2,0.0,0,Shuo Liang En,Taipei (CHN),-,-,20,228,150,18,20,0,0,83,68,2,2,1.43,1,-,3.12,Xinyu Wang,China,182,75,19,129,129,22,17,4,3,123,76,14,8,-3.78,1,-,1.41
1982586,2021-09-22-02-15,Columbus WTA,wta,1. round,indoors,1,1.29,0.19,Beatriz Haddad Maia,Brazil,185,78,25,122,58,59,16,0,0,343,168,5,6,-2.5,0,-,1.19,Dalila Jakupovic,Slovenia,178,70,30,279,69,18,17,1,1,395,353,41,45,-4.73,0,-,5.34
1981685,2021-09-22-05-00,Ostrava WTA,wta,1. round,indoors,2,1.29,-1,Angelique Kerber,Germany,173,68,33,15,1,26,13,0,0,684,358,105,52,9.17,0,-,1.54,Belen Teichmann Jil,Switzerland,170,80,24,42,40,19,15,0,0,233,161,16,22,6.69,0,-,2.64
1981683,2021-09-22-01-45,Ostrava WTA,wta,1. round,indoors,1,1.51,-1,Tereza Martincova,Czech Republic,179,64,26,61,60,34,22,7,4,397,298,108,74,-3.2,1,-,2.48,Katerina Siniakova,Czech Republic,174,69,25,50,31,22,16,1,1,306,211,61,35,3.61,2,-,1.60
1981862,2021-09-22-03-25,Metz,atp,1. round,indoors,1,1.55,-1,Andy Murray,Great Britain,190,83,34,113,1,11,9,6,4,795,259,144,45,-3.45,1,-,2.40,Ugo Humbert,France,188,73,23,26,25,19,18,4,3,225,139,87,51,-2.85,0,-,1.63
1982198,2021-09-22-07-20,Columbus WTA,wta,1. round,indoors,2,1.47,-1,Asia Muhammad,USA,178,66,30,184,124,14,10,0,0,318,258,12,11,0.22,0,-,3.97,Saisai Zheng,China,170,62,27,83,34,11,13,0,0,342,233,30,14,-2.08,2,-,1.29
1982585,2021-09-22-05-05,Columbus WTA,wta,1. round,indoors,2,0.0,0,Elsa Jacquemot,France,-,-,18,372,372,13,15,0,2,32,33,9,10,-5.24,0,-,2.27,Alexa Glatch,USA,183,66,32,277,102,9,10,2,0,324,250,49,26,-0.32,0,-,1.70
1981682,2021-09-22-06-40,Ostrava WTA,wta,1. round,indoors,2,1.47,-1,Veronika Kudermetova,Russia,175,63,24,31,28,28,19,1,1,266,179,53,29,-0.89,0,-,3.00,Elena Rybakina,Kazakhstan,184,73,22,16,16,27,18,0,0,198,94,53,20,-4.65,1,-,1.44
