match_id,tour,title,surface,round,winner,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_odds,player1_H2H,player1_elo,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_odds,player2_H2H,player2_elo
1969901,atp,Toronto - Masters,hard,round of 16,2,,Frances Tiafoe,USA,188,86,23,52,29,24,19,11,9,255,186,112,88,0.9,1.45,1,1782,Gael Monfils,France,193,85,34,24,6,5,10,2,3,605,337,222,129,-3.3,2.99,1,1732
1969890,wta,Montreal,hard,round of 16,2,,Petra Kvitova,Czech Republic,183,70,31,12,2,21,13,10,7,599,259,256,129,-5.28,1.85,1,1966,Camila Giorgi,Italy,168,54,29,71,26,20,12,8,4,386,280,152,119,7.82,2.07,2,1842
1969697,atp,Toronto - Masters,hard,2. round,1,,Frances Tiafoe,USA,188,86,23,52,29,24,19,11,9,255,186,112,88,0.9,3.49,2,1782,Denis Shapovalov,Canada,185,75,22,10,10,22,16,7,7,228,139,93,57,-5.91,1.35,4,1868
1969503,atp,Toronto - Masters,hard,2. round,2,,John Millman,Australia,183,79,32,42,33,14,19,5,7,435,289,257,154,-2.58,1.75,0,1732,Gael Monfils,France,193,85,34,24,6,5,10,2,3,605,337,222,129,-3.3,2.21,1,1732
1969825,atp,Toronto - Masters,hard,round of 16,1,,Casper Ruud,Norway,183,77,22,12,12,37,9,7,2,252,153,45,36,8.04,1.36,2,1895,Dusan Lajovic,Serbia,183,83,31,44,23,15,20,7,7,507,385,98,81,1.27,3.47,0,1679
1969875,atp,Toronto - Masters,hard,round of 16,2,,Karen Khachanov,Russia,198,87,25,29,8,27,17,14,6,315,216,116,73,-1.13,3.15,1,1878,Stefanos Tsitsipas,Greece,193,89,23,3,3,44,12,17,4,366,176,149,83,1.0,1.41,4,2037
1969851,atp,Toronto - Masters,hard,round of 16,2,,Andrey Rublev,Russia,188,70,23,7,7,37,13,16,6,322,183,116,65,0.4,1.52,0,2005,John Isner,USA,208,108,36,30,8,19,7,14,4,533,329,325,167,11.7,2.72,3,1852
1969820,atp,Toronto - Masters,hard,round of 16,1,,Reilly Opelka,USA,211,102,23,32,31,13,14,7,7,191,146,87,72,-0.44,1.97,1,1748,Lloyd Harris,RSA,193,80,24,49,49,22,16,16,7,303,147,227,82,7.68,1.93,1,1802
1969884,atp,Toronto - Masters,hard,round of 16,2,,Diego Schwartzman,Argentina,170,64,28,14,8,21,14,8,6,559,321,77,72,-8.28,2.12,1,1864,Roberto Bautista-Agut,Spain,183,75,33,18,9,25,18,11,6,702,415,274,130,-1.16,1.81,2,1841
1969611,wta,Montreal,hard,2. round,1,,Cori Gauff,USA,176,59,17,24,23,33,12,13,6,83,39,33,19,10.35,1.31,2,1945,Anastasia Potapova,Russia,175,57,20,100,64,16,16,11,9,120,81,58,42,-2.88,3.87,0,1710
1969721,wta,Montreal,hard,2. round,2,,Simona Halep,Romania,168,60,29,13,1,12,6,8,3,540,225,235,105,-2.14,2.14,1,2082,Danielle Collins,USA,178,64,27,28,23,29,10,17,6,181,113,108,73,6.65,1.79,1,-
1969696,wta,Montreal,hard,2. round,1,,Jessica Pegula,USA,170,70,27,30,25,30,14,20,7,311,195,165,92,7.16,2.05,1,1896,Anastasia Pavlyuchenkova,Russia,177,72,30,17,13,21,14,8,8,455,311,236,171,4.43,1.86,0,1884
1969718,wta,Montreal,hard,2. round,1,,Ons Jabeur,Tunis,167,66,26,22,22,36,13,13,7,353,199,122,95,4.68,1.61,2,1941,Darya Kasatkina,Russia,170,62,24,27,10,31,14,14,6,258,142,99,72,6.55,2.47,2,1917
1969867,wta,Montreal,hard,round of 16,2,,Rebecca Marino,Canada,183,64,30,220,38,18,13,13,5,242,151,166,84,2.66,6.93,0,1575,Aryna Sabalenka,Belarus,182,80,23,3,3,37,12,17,6,271,133,155,60,1.11,1.14,1,2039
1969834,wta,Montreal,hard,round of 16,1,,Sara Sorribes Tormo,Spain,176,69,24,48,46,25,13,20,6,342,211,93,76,16.46,2.09,2,1852,Katerina Siniakova,Czech Republic,174,69,25,55,31,19,14,5,7,303,209,95,84,4.34,1.83,1,1788
1969835,wta,Montreal,hard,round of 16,2,,Maria Sakkari,Greece,172,62,26,18,18,26,13,16,8,367,244,177,119,4.64,2.15,0,1967,Viktoria Azarenka,Belarus,180,60,32,15,1,17,5,7,2,563,213,324,110,-0.54,1.79,2,-
1969894,wta,Montreal,hard,round of 16,2,,Johanna Konta,Great Britain,180,70,30,41,4,10,7,4,4,428,258,211,118,0.12,3.07,0,1813,Cori Gauff,USA,176,59,17,24,23,33,12,13,6,83,39,33,19,10.35,1.43,1,1945
1969877,wta,Montreal,hard,round of 16,1,,Karolina Pliskova,Czech Republic,186,72,29,6,1,25,14,11,7,603,327,280,143,-0.38,1.60,3,1953,Amanda Anisimova,USA,180,59,19,86,21,13,12,7,4,102,62,60,38,-7.39,2.51,0,1774
