match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player1_latest_win,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds,player2_latest_win
2076641,2022-04-21-20-40,Stuttgart,wta,round of 16,clay,2,2,0.57,Elena Rybakina,Kazakhstan,184,73,22,19,12,14,6,1,1,217,104,56,28,-1.95,1,1876,2.58,7,Paula Badosa,Spain,180,72,24,3,3,18,7,2,1,304,161,144,76,0.1,2,1997,1.57,7
2076319,2022-04-21-21-00,Belgrade,atp,round of 16,clay,2,1,-1,Jiri Lehecka,Czech Republic,183,80,20,93,91,17,11,7,4,142,75,87,43,5.76,0,1640,4.24,6,Andrey Rublev,Russia,188,70,24,8,5,19,5,1,1,359,198,89,55,2.83,0,1964,1.27,7
2076999,2022-04-21-21-40,Istanbul WTA,wta,round of 16,clay,2,1,-1,Rebecca Peterson,Sweden,173,65,26,76,43,10,5,2,1,310,184,106,70,3.89,2,1714,2.41,6,Yulia Putintseva,Kazakhstan,163,59,27,51,27,8,6,2,1,353,267,127,70,-0.99,3,1793,1.64,6
2076729,2022-04-21-21-50,Belgrade,atp,round of 16,clay,2,2,2.56,Holger Rune,Denmark,185,68,18,72,72,15,10,9,4,133,66,89,38,-2.74,1,1747,1.34,9,Taro Daniel,Japan,191,80,29,104,64,21,8,4,1,528,335,329,183,6.48,0,1676,3.56,7
2076747,2022-04-21-22-20,Stuttgart,wta,round of 16,clay,1,2,-1,Ons Jabeur,Tunis,167,66,27,10,7,13,6,5,1,379,211,119,54,1.08,2,1949,1.37,7,Darya Kasatkina,Russia,170,62,24,26,10,12,7,1,0,277,154,98,39,1.99,2,-,3.39,5
2076735,2022-04-21-23-00,Stuttgart,wta,round of 16,clay,2,1,-1,Vanessa Andreescu Bianca,Canada,170,60,21,121,4,1,0,1,0,160,64,15,6,1.85,0,-,2.86,5,Aryna Sabalenka,Belarus,182,80,23,4,2,7,8,1,1,286,147,45,35,-3.59,1,1908,1.48,4
2077001,2022-04-21-23-50,Stuttgart,wta,round of 16,clay,1,2,-1,Ludmilla Samsonova,Russia,180,67,23,31,30,7,7,1,0,253,151,116,75,-3.31,0,-,1.96,5,Karolina Pliskova,Czech Republic,186,72,30,7,1,2,3,2,1,617,335,159,108,-0.45,1,1933,1.94,5
2077061,2022-04-22-00-00,Istanbul WTA,wta,round of 16,clay,2,1,-1,Petra Martic,Croatia,181,63,31,60,14,10,7,1,0,398,282,160,89,5.2,1,1766,1.64,7,Anastasia Potapova,Russia,175,57,21,122,64,9,8,3,0,134,96,41,23,-2.96,0,1652,2.41,5
