match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds
1981628,2021-09-20-20-40,Nur-Sultan,atp,1. round,indoors,2,1.43,-1,Jiri Vesely,Czech Republic,198,94,28,88,35,16,22,1,1,400,274,48,46,-12.82,1,-,1.63,Jaume Munar,Spain,183,76,24,71,52,32,20,0,0,291,192,8,19,-7.2,0,-,2.41
1981632,2021-09-20-22-45,Nur-Sultan,atp,1. round,indoors,2,1.63,0.41,Fernando Verdasco,Spain,188,90,37,134,7,6,12,0,0,694,497,94,79,-7.24,1,-,3.10,Miomir Kecmanovic,Serbia,183,75,22,60,38,12,20,0,0,203,132,15,14,-10.74,0,-,1.41
1981626,2021-09-20-20-20,Nur-Sultan,atp,1. round,indoors,2,1.55,2.57,Andreas Seppi,Italy,191,78,37,87,18,20,18,10,3,667,581,181,126,13.42,0,-,1.34,Timofey Skatov,Kazakhstan,173,73,20,280,274,30,21,1,4,96,71,4,8,5.79,0,-,3.57
1982199,2021-09-21-00-00,Columbus WTA,wta,1. round,indoors,2,0.0,0,Jamie Loeb,USA,168,61,26,177,132,21,19,0,0,229,189,20,12,-0.25,0,-,2.20,Hailey Baptiste,USA,-,-,19,178,166,16,15,0,0,92,54,0,1,-0.35,1,-,1.74
1982372,2021-09-20-22-10,Ostrava WTA,wta,1. round,indoors,1,0.0,0,Paula Badosa,Spain,180,72,23,27,26,34,14,3,2,277,151,24,15,12.59,1,-,1.29,Varvara Gracheva,Russia,-,-,21,82,77,18,24,1,3,167,95,21,17,-0.79,2,-,3.96
1981629,2021-09-21-01-20,Nur-Sultan,atp,1. round,indoors,1,1.44,0.68,Laslo Djere,Serbia,188,82,26,49,27,20,21,0,0,319,208,19,30,-5.88,0,-,1.68,Elahi Galan Daniel,Colombia,191,72,25,108,103,25,24,0,1,278,219,2,8,-0.94,0,-,2.31
1982581,2021-09-21-06-00,Columbus WTA,wta,1. round,indoors,1,1.34,0.44,Madison Brengle,USA,174,60,31,90,35,19,19,0,0,515,387,50,40,-2.7,2,-,1.44,Danielle Lao,USA,160,80,30,268,152,10,11,2,0,179,152,10,8,-0.24,2,-,2.93
1982149,2021-09-21-03-00,Columbus WTA,wta,1. round,indoors,2,0.0,0,Katrina Scott,USA,-,-,17,445,338,9,12,0,0,24,21,0,0,-2.16,0,-,2.13,Katie Volynets,USA,-,-,19,185,183,28,19,0,0,90,59,8,4,0.83,1,-,1.79
1982200,2021-09-21-01-30,Columbus WTA,wta,1. round,indoors,2,0.0,0,Elvina Kalieva,USA,-,-,18,642,640,12,10,0,0,49,40,0,0,-0.14,0,-,6.32,Nuria Parrizas-Diaz,Spain,-,-,30,86,86,48,15,0,2,480,292,21,18,16.41,0,-,1.15
1982144,2021-09-21-04-30,Columbus WTA,wta,1. round,indoors,1,1.34,0.23,Ann Li,USA,160,50,21,73,66,15,10,0,0,128,78,7,3,1.54,1,-,1.23,Lizette Cabrera,Australia,168,55,23,162,119,6,16,0,0,194,178,10,6,-12.87,0,-,4.50
