match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds
1979563,2021-09-14-03-30,Luxembourg WTA,wta,1. round,indoors,2,0.0,0,(1996) Makarova Ekaterina,Russia,-,-,25,449,398,29,23,4,3,109,78,13,10,4.78,0,-,-,Jana Fett,Croatia,168,65,24,227,97,22,19,6,4,258,171,86,38,-7.28,0,-,-
1979698,2021-09-14-02-30,UTR Pro Match Series,atp,-,hard,2,0.0,0,Yaron Guberman,Israel,-,-,21,-,-,7,12,7,12,41,61,38,57,-7.4,0,-,-,Jorge Cavero,Peru,-,-,29,-,-,6,2,6,2,30,28,8,6,2.19,0,-,-
1979129,2021-09-14-00-30,Szczecin challenger,atp,1. round,clay,2,1.45,-1,Taro Daniel,Japan,191,80,28,112,64,25,19,19,12,502,321,323,179,-6.13,0,1640,3.78,Rune Holger Vitus,Denmark,185,68,18,136,136,55,19,39,16,100,46,78,33,9.2,0,2130,1.28
1979562,2021-09-13-20-10,Luxembourg WTA,wta,1. round,indoors,1,0.0,0,Oceane Dodin,France,183,59,24,95,46,26,24,2,4,307,189,142,64,-7.74,0,-,1.51,Anastasia Zakharova,Russia,-,-,19,228,228,26,19,5,2,123,51,37,13,-3.07,0,-,2.74
1979485,2021-09-14-04-00,Quito challenger,atp,1. round,clay,1,0.0,0,Mathieu Perchicot,France,185,85,29,454,409,22,21,21,19,184,107,172,96,-6.55,0,2130,-,Cayetano March Antonio,Ecuador,-,-,21,719,655,13,15,8,6,61,64,36,35,-2.58,0,2130,-
1979481,2021-09-14-02-30,Quito challenger,atp,1. round,clay,2,0.0,0,Matias Zukas,Argentina,183,72,25,526,374,37,18,37,18,324,192,306,177,-0.69,0,2130,-,Cristian Rodriguez,Colombia,180,76,31,396,362,29,16,17,14,327,231,242,185,0.94,1,2130,-
1979482,2021-09-14-04-00,Quito challenger,atp,1. round,clay,1,0.0,0,Alberto Olivieri Genaro,Argentina,175,73,23,349,349,23,14,7,8,216,126,178,101,13.95,0,2130,-,Oriol Roca Batalla,Spain,173,75,28,382,193,28,19,28,18,533,301,456,244,-8.67,1,2130,-
1979466,2021-09-14-04-30,Cary 2 challenger,atp,1. round,hard,2,1.04,-1,Michael Redlicki,USA,203,86,27,379,313,9,6,3,3,163,158,88,84,5.81,1,2128,2.75,Aleksandar Vukic,Australia,188,84,25,233,183,16,19,1,2,196,150,93,74,-5.84,0,1517,1.45
1979702,2021-09-13-23-30,UTR Pro Match Series,wta,-,hard,2,0.0,0,Sophie Llewellyn,USA,-,-,15,-,-,3,2,3,2,3,2,3,2,2.3,0,-,-,Eva Elbaz,France,-,-,17,-,-,4,7,4,6,4,7,4,6,-2.21,1,-,-
1979469,2021-09-14-04-30,Cary 2 challenger,atp,1. round,hard,2,0.0,0,Nicolas Mejia,Colombia,185,77,21,296,290,20,19,16,9,142,108,49,32,2.02,0,1415,1.56,Dayne Kelly,Australia,-,-,31,391,252,37,18,28,6,477,284,357,209,-6.71,0,2128,2.43
1979468,2021-09-14-07-00,Cary 2 challenger,atp,1. round,hard,1,1.97,-1,Mitchell Krueger,USA,188,82,27,182,159,21,17,14,9,342,292,216,178,-3.36,0,1544,1.88,Jason Kubler,Australia,178,74,28,217,91,22,8,22,8,362,165,123,56,3.19,1,1667,1.92
1979694,2021-09-13-22-00,UTR Pro Match Series,atp,-,hard,2,0.0,0,Noureldin Adam,Sudan,-,-,26,-,-,3,2,3,2,4,5,3,3,1.82,0,-,-,Matthew Segura,USA,-,-,20,-,-,30,14,30,14,49,37,36,22,3.63,1,-,-
1979133,2021-09-14-02-45,Rennes challenger,atp,1. round,indoors,2,1.46,-1,Yannick Maden,Germany,185,70,31,240,96,8,23,4,6,380,245,106,83,-15.01,0,-,6.17,Andy Murray,Great Britain,190,83,34,116,1,10,8,5,3,794,258,143,44,-2.51,0,-,1.12
1979125,2021-09-14-01-00,Szczecin challenger,atp,1. round,clay,1,1.53,-1,Pawel Cias,Poland,178,70,27,640,395,40,14,27,10,257,159,199,126,2.29,1,2130,3.53,Vit Kopriva,Czech Republic,178,69,24,198,198,33,22,29,17,262,172,182,116,3.26,1,1612,1.31
1979672,2021-09-14-00-00,UK Pro Series,wta,-,indoors,2,0.0,0,Tiffany William,Great Britain,-,-,27,1409,764,3,1,3,1,68,81,17,12,3.63,0,-,-,Emma Wilson,Great Britain,-,-,24,-,-,9,8,9,8,19,14,19,13,-2.59,0,-,-
1979121,2021-09-13-23-00,Szczecin challenger,atp,1. round,clay,2,1.44,-1,Daniel Michalski,Poland,180,77,21,458,410,26,19,26,15,117,69,87,47,-0.78,0,2130,1.79,Thai-Son Kwiatkowski,USA,188,82,26,218,181,13,17,7,4,178,131,49,36,-8.03,0,2130,2.05
1979141,2021-09-13-23-00,Rennes challenger,atp,1. round,indoors,2,1.46,-1,Go Soeda,Japan,178,73,37,211,47,4,15,2,1,678,470,101,69,-9.61,0,-,2.70,Tristan Lamasine,France,183,69,28,257,181,27,23,5,5,359,291,115,107,-1.59,0,-,1.48
1979393,2021-09-14-00-00,Portoroz WTA,wta,1. round,hard,2,1.46,-1,Heather Watson,Great Britain,170,64,29,59,38,10,17,6,10,369,284,180,150,-6.59,4,1663,2.42,Sorana-Mihaela Cirstea,Romania,176,59,31,40,21,21,15,8,8,485,363,216,164,9.16,1,1775,1.63
