match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player1_latest_win,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds,player2_latest_win
2033770,2022-02-09-22-10,Rotterdam,atp,1. round,indoors,2,2,0.48,Hugo Gaston,France,173,68,21,69,66,1,4,1,2,148,103,35,41,-2.47,0,-,2.84,2,Woo Kwon Soon,South Korea,180,72,24,53,52,4,4,1,1,245,150,43,18,0.24,1,-,1.48,5
2032374,2022-02-09-21-20,Rotterdam,atp,1. round,indoors,2,2,0.27,Egor Gerasimov,Belarus,196,86,29,126,65,8,4,2,0,402,279,152,94,0.94,0,-,4.15,6,Felix Auger Aliassime,Canada,193,88,21,9,9,7,3,0,0,232,139,37,26,5.48,4,-,1.27,7
2033936,2022-02-09-20-25,Saint Petersburg WTA,wta,round of 16,indoors,2,1,-1,Sorana-Mihaela Cirstea,Romania,176,59,31,31,21,5,3,1,0,493,369,47,49,4.1,0,-,3.72,6,Anett Kontaveit,Estonia,174,65,26,9,7,5,2,1,0,386,187,71,27,0.12,5,-,1.32,6
2034010,2022-02-10-01-00,Saint Petersburg WTA,wta,round of 16,indoors,1,1,0.54,Maria Sakkari,Greece,172,62,26,7,6,5,2,1,0,384,253,17,16,0.02,3,-,1.54,6,Ekaterina Alexandrova,Russia,180,66,27,43,25,2,3,1,0,383,223,143,60,-0.73,1,-,2.66,4
2030992,2022-02-10-03-35,Rotterdam,atp,1. round,indoors,2,1,-1,Alexander Bublik,Kazakhstan,198,77,24,31,31,6,2,5,0,282,190,86,51,8.69,0,-,2.28,7,Andy Murray,Great Britain,190,83,34,95,1,5,3,0,0,811,270,150,50,0.35,1,-,1.69,6
2034138,2022-02-10-02-20,Saint Petersburg WTA,wta,round of 16,indoors,1,2,-1,Belinda Bencic,Switzerland,175,63,24,24,4,4,2,1,0,346,184,53,25,0.17,0,-,1.26,6,Kaja Juvan,Slovenia,170,58,21,102,86,6,3,4,0,164,80,9,9,4.51,1,-,4.28,6
2031760,2022-02-10-03-10,Dallas,atp,1. round,indoors,1,1,0.83,Adrian Mannarino,France,180,79,33,57,22,5,4,2,1,618,477,218,151,8.86,1,-,1.83,5,Steve Johnson,USA,188,86,32,93,21,5,3,0,0,360,275,35,32,1.79,4,-,2.08,7
2031752,2022-02-10-03-10,Dallas,atp,1. round,indoors,2,2,1.15,Daniel Altmaier,Germany,191,88,23,81,81,3,5,0,0,322,176,54,30,-2.46,0,-,1.78,5,Andreas Seppi,Italy,191,78,37,100,18,2,4,0,1,677,591,189,133,-0.33,0,-,2.15,4
