match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds
1996033,2021-10-31-22-00,Vienna,atp,final,indoors,2,1.0,-1,Frances Tiafoe,USA,188,86,23,49,29,38,24,6,1,269,191,38,33,11.06,1,-,5.13,Alexander Zverev,Germany,198,90,24,4,3,51,13,5,1,398,209,68,36,7.24,5,-,1.21
1996283,2021-10-31-20-15,Bergamo challenger,atp,Qualification - round of 16,indoors,1,2.0,-1,Nino Serdarusic,Croatia,191,85,24,248,192,25,30,0,4,285,227,27,38,-8.72,0,-,-,Zsombor Piros,Hungary,180,68,22,347,330,39,13,5,2,149,87,9,8,2.67,1,-,-
1996032,2021-10-31-22-00,Ismaning challenger,atp,final,indoors,2,2.0,0.35,Lukas Lacko,Slovakia,188,87,33,212,44,17,20,8,7,595,453,182,134,1.83,0,-,3.33,Oscar Otte,Germany,193,79,28,135,129,41,17,4,1,414,231,130,78,2.57,1,-,1.35
1996264,2021-10-31-19-10,Paris - Masters,atp,Qualification - round of 16,indoors,1,1.49,0.69,Tommy Paul,USA,185,82,24,54,50,26,22,5,3,297,180,33,24,-2.5,1,-,1.69,Alexei Popyrin,Australia,196,78,22,77,61,30,23,8,2,185,139,31,22,4.45,1,-,2.20
1996222,2021-10-31-18-00,Heraklion 8 ITF,wta,Qualification - 1. round,clay,1,2.0,-1,Doroteja Petrovic,Serbia,-,-,18,-,-,1,12,1,12,1,12,1,12,-11.0,0,2139,-,Olivia Thiemke,Denmark,-,-,18,-,-,0,1,0,1,0,1,0,1,0.0,0,2139,-
1996280,2021-10-31-19-35,Tenerife challenger,atp,Qualification - round of 16,hard,2,1.0,-1,Daniel Michalski,Poland,180,77,21,459,410,37,23,0,2,128,73,23,17,3.74,0,2140,-,Elliot Benchetrit,Morocco,193,88,23,363,198,8,17,4,4,164,147,30,20,-9.6,1,1358,-
1996394,2021-10-31-22-30,Paris - Masters,atp,Qualification - round of 16,indoors,2,1.57,0.65,Dominik Koepfer,Germany,180,79,27,62,50,26,27,2,2,235,157,40,28,-5.47,1,-,2.26,Miomir Kecmanovic,Serbia,183,75,22,73,38,16,25,4,4,207,137,19,18,-13.91,0,-,1.65
1996266,2021-10-31-21-40,Paris - Masters,atp,Qualification - round of 16,indoors,1,1.0,1.08,Hugo Gaston,France,173,68,21,107,105,40,26,6,6,143,95,30,35,6.13,0,-,2.08,Lorenzo Musetti,Italy,185,75,19,67,57,34,27,8,6,115,75,27,18,-5.35,0,-,1.76
1996393,2021-10-31-21-10,Paris - Masters,atp,Qualification - round of 16,indoors,2,1.0,-1,Andreas Seppi,Italy,191,78,37,98,18,28,23,18,8,675,586,189,131,13.0,1,-,2.27,Mikael Ymer,Sweden,183,75,23,101,67,24,20,2,5,220,120,66,34,5.69,0,-,1.65
1996273,2021-10-31-21-00,Eckental challenger,atp,Qualification - round of 16,indoors,2,1.0,-1,Otto Virtanen,Finland,-,-,20,377,367,40,18,21,6,87,46,50,19,5.09,0,-,-,Tobias Simon,Germany,198,96,30,460,391,17,24,5,8,375,332,109,90,-9.12,0,-,-
