match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds
1989076,2021-10-12-04-10,Indian Wells,atp,3. round,hard,2,1.55,0.39,Lloyd Harris,RSA,193,80,24,31,31,30,19,23,10,311,150,234,85,10.02,0,1845,3.29,Casper Ruud,Norway,183,77,22,10,10,48,12,15,5,263,156,53,39,10.07,1,1953,1.39
1989066,2021-10-12-04-10,Indian Wells,atp,3. round,hard,1,1.44,0.69,Diego Schwartzman,Argentina,170,64,29,15,8,30,19,16,9,568,326,85,75,-10.01,1,1882,1.69,Daniel Evans,Great Britain,175,75,31,22,22,24,19,12,10,539,324,235,130,9.46,0,1815,2.31
1989077,2021-10-12-04-10,Indian Wells,wta,3. round,hard,1,1.61,-1,Anna Kalinskaya,Russia,175,68,22,151,96,24,20,18,11,201,120,99,45,-3.66,0,1642,2.7,Viktorija Golubic,Switzerland,169,56,28,46,45,46,19,15,9,417,247,113,73,12.09,2,1749,1.53
1989078,2021-10-12-04-10,Indian Wells,wta,3. round,hard,1,1.37,0.71,Angelique Kerber,Germany,173,68,33,15,1,27,14,12,7,685,359,353,175,8.81,4,1912,1.71,Darya Kasatkina,Russia,170,62,24,30,10,36,17,19,9,263,145,104,75,5.67,4,1901,2.27
1989074,2021-10-12-08-15,Indian Wells,wta,3. round,hard,1,1.54,-1,Ons Jabeur,Tunis,167,66,27,14,14,45,17,22,11,362,203,131,99,6.12,0,1981,1.93,Danielle Collins,USA,178,64,27,25,23,35,13,23,9,187,116,114,76,5.58,1,2140,1.98
1989208,2021-10-12-06-20,Indian Wells,wta,3. round,hard,1,1.33,0.49,Anett Kontaveit,Estonia,174,65,25,20,14,33,14,19,9,366,182,147,85,3.11,2,1993,1.49,Vanessa Andreescu Bianca,Canada,170,60,21,21,4,17,11,14,7,159,63,106,32,-3.02,0,2140,2.83
1989073,2021-10-12-06-45,Indian Wells,atp,3. round,hard,1,1.49,0.88,Grigor Dimitrov,Bulgaria,191,81,30,28,3,19,15,15,9,513,309,212,129,-1.37,0,1842,1.88,Reilly Opelka,USA,211,102,24,20,19,20,18,14,10,198,150,94,75,2.43,1,1847,2.03
1989156,2021-10-12-07-15,Indian Wells,wta,3. round,hard,2,1.33,-1,Karolina Pliskova,Czech Republic,186,72,29,3,1,35,17,21,10,613,330,290,146,2.22,1,1982,1.21,Beatriz Haddad Maia,Brazil,185,78,25,115,58,65,19,30,10,349,171,149,63,-3.63,0,1669,5.03
1989549,2021-10-13-04-00,Indian Wells,atp,3. round,hard,2,1.54,0.5,John Isner,USA,208,108,36,23,8,23,11,18,7,537,333,329,170,10.68,1,1875,2.76,Jannik Sinner,Italy,188,76,20,14,14,38,19,22,9,159,86,49,29,-3.74,0,1951,1.5
1989075,2021-10-12-07-30,Indian Wells,atp,3. round,hard,2,1.56,1.28,Denis Shapovalov,Canada,185,75,22,13,10,26,20,11,10,232,143,97,60,-8.82,0,1831,1.71,Aslan Karatsev,Russia,185,-,28,24,22,32,17,22,8,394,245,142,69,12.83,0,1831,2.28
1989032,2021-10-12-09-40,Indian Wells,wta,3. round,hard,2,1.47,-1,Tamara Zidansek,Slovenia,167,80,23,33,33,30,18,9,11,266,120,60,46,8.68,2,1721,2.75,Ajla Tomljanovic,Australia,180,67,28,47,39,26,20,10,11,345,261,186,143,4.14,4,1760,1.52
1989067,2021-10-12-11-10,Indian Wells,atp,3. round,hard,1,1.75,-1,Frances Tiafoe,USA,188,86,23,51,29,32,22,19,12,263,189,120,91,5.12,2,1821,2.55,Hubert Hurkacz,Poland,196,81,24,12,11,31,17,20,8,270,167,129,60,13.28,1,1890,1.58
1989071,2021-10-12-11-10,Indian Wells,wta,3. round,hard,1,1.46,0.99,Paula Badosa,Spain,180,72,23,27,26,36,15,12,7,279,152,101,52,12.37,0,1888,1.99,Cori Gauff,USA,176,59,17,19,19,36,15,16,9,86,42,36,22,8.2,0,1915,1.92
