match_id,tour,title,surface,round,winner,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_odds,player1_H2H,player1_elo,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_odds,player2_H2H,player2_elo
1968860,atp,Toronto - Masters,hard,1. round,2,Jenson Brooksby,USA,188,82,20,97,97,38,9,22,6,114,55,77,40,14.8,1.54,0,1863,Nikoloz Basilashvili,Georgia,185,79,29,43,16,24,19,10,6,431,346,187,148,12.63,2.65,2,1752
1969254,wta,Montreal,hard,1. round,2,Shelby Rogers,USA,175,70,28,43,40,19,17,10,7,273,219,148,109,-4.08,1.53,0,1800,Anastasia Potapova,Russia,175,57,20,100,64,16,15,11,8,120,80,58,41,-1.88,2.68,1,1710
1969255,wta,Montreal,hard,1. round,2,Annie Fernandez Leylah,Canada,158,48,18,70,66,13,14,9,7,101,66,60,34,-5.51,1.36,0,2128,Harriet Dart,Great Britain,172,58,25,172,121,16,15,7,6,250,179,139,92,0.34,3.43,1,1558
1968910,wta,Montreal,hard,1. round,1,Darya Kasatkina,Russia,170,62,24,27,10,31,13,14,5,258,141,99,71,7.55,1.50,2,1917,Petra Martic,Croatia,181,63,30,34,14,13,16,5,8,386,270,139,115,-6.1,2.76,2,1784
1968898,wta,Montreal,hard,1. round,2,Yulia Putintseva,Kazakhstan,163,59,26,36,27,20,17,8,8,334,255,149,133,-0.89,2.16,0,1828,Veronika Kudermetova,Russia,175,63,24,33,28,27,16,11,8,265,176,127,81,1.82,1.77,2,1870
1968906,wta,Montreal,hard,1. round,1,Cori Gauff,USA,176,59,17,24,23,32,12,12,6,82,39,32,19,9.66,1.60,1,1945,Anastasija Sevastova,Latvia,169,65,31,64,11,18,17,7,10,488,277,161,116,2.32,2.47,3,1782
1968905,wta,Montreal,hard,1. round,2,Elise Mertens,Belgium,179,67,25,16,12,26,14,15,6,359,191,197,86,-1.25,1.60,2,1961,Camila Giorgi,Italy,168,54,29,71,26,18,12,6,4,384,280,150,119,6.21,2.47,1,1842
1968907,wta,Montreal,hard,1. round,2,Shuai Zhang,China,177,66,32,51,23,12,16,2,4,517,359,373,226,-4.62,2.14,1,1769,Johanna Konta,Great Britain,180,70,30,41,4,9,7,3,4,427,258,210,118,-1.01,1.78,7,1813
1968896,wta,Montreal,hard,1. round,2,Madison Keys,USA,178,66,26,26,7,10,11,2,5,307,169,183,103,-2.47,1.27,0,1886,Rebecca Marino,Canada,183,64,30,220,38,17,12,12,4,241,150,165,83,0.01,4.14,1,1575
1968894,wta,Montreal,hard,1. round,1,A. Stephens Sloane,USA,170,61,28,62,3,16,13,3,6,330,230,179,139,4.01,1.67,1,-,Dayana Yastremska,Ukraine,175,67,21,50,21,2,4,0,3,151,89,60,39,-1.79,2.32,0,1792
1968909,wta,Montreal,hard,1. round,1,Jessica Pegula,USA,170,70,27,30,25,28,14,18,7,309,195,163,92,5.43,1.78,1,1896,Anett Kontaveit,Estonia,174,65,25,29,14,19,12,10,7,352,180,138,83,-1.44,2.14,0,1918
1969257,wta,Montreal,hard,1. round,2,Caroline Garcia,France,177,61,27,63,4,19,19,9,9,372,291,166,139,-8.61,3.00,2,1748,Anastasia Pavlyuchenkova,Russia,177,72,30,17,13,21,13,8,7,455,310,236,170,5.43,1.44,4,1884
1969437,wta,Montreal,hard,2. round,2,Garbine Muguruza,Spain,182,73,27,9,1,30,12,23,7,445,225,223,107,-1.22,1.31,1,2018,Katerina Siniakova,Czech Republic,174,69,25,55,31,19,13,5,6,303,208,95,83,5.34,3.85,2,1788
1968900,wta,Montreal,hard,1. round,2,Elena Rybakina,Kazakhstan,184,73,22,19,17,23,16,11,10,194,92,71,39,-3.92,1.33,0,1899,Ludmilla Samsonova,Russia,180,67,22,52,52,27,15,11,5,234,137,56,32,8.44,3.62,1,1819
1969256,wta,Montreal,hard,1. round,1,Donna Vekic,Croatia,179,64,25,56,19,10,9,6,5,297,221,175,112,3.78,1.75,2,1783,Alison Van Uytvanck,Belgium,173,63,27,60,37,13,12,6,4,344,233,90,84,-2.78,2.19,0,1752
1968901,wta,Montreal,hard,1. round,2,Carol Zhao,Canada,-,-,26,291,131,19,13,11,8,178,152,110,96,7.51,6.86,1,-,Sara Sorribes Tormo,Spain,176,69,24,48,46,23,13,18,6,340,211,91,76,14.59,1.13,2,1852
1969461,wta,Montreal,hard,2. round,2,Fiona Ferro,France,170,56,24,84,39,12,14,4,5,240,187,47,40,-2.36,3.33,0,1716,Petra Kvitova,Czech Republic,183,70,31,12,2,21,12,10,6,599,258,256,128,-4.28,1.38,1,1966
