match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player1_latest_win,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds,player2_latest_win
2019860,2022-01-13-20-15,Adelaide 2,wta,quarterfinal,hard,2,1.6,0.67,Ludmilla Samsonova,Russia,180,67,23,39,38,2,1,2,1,248,145,62,37,0,1,1820,2.35,6,Madison Keys,USA,178,66,26,87,7,3,1,3,1,311,174,187,108,0,0,1823,1.67,4
2020500,2022-01-14-10-30,Adelaide 2,wta,semifinal,hard,1,1.43,0.79,Alison Riske,USA,175,66,31,57,18,3,1,3,1,398,317,204,178,0,0,1749,1.79,8,Tamara Zidansek,Slovenia,167,80,24,31,30,3,1,3,1,269,123,63,49,0,0,1675,2.14,5
2020256,2022-01-14-11-35,Adelaide 2,atp,semifinal,hard,2,1.39,-1,Corentin Moutet,France,175,68,22,115,67,6,1,6,1,229,148,43,33,0,0,1741,1.74,8,Arthur Rinderknech,France,196,86,26,58,58,4,2,4,2,219,128,65,30,0,0,1679,2.23,6
2020210,2022-01-14-11-35,Sydney,wta,semifinal,hard,1,1.61,-1,Barbora Krejcikova,Czech Republic,178,62,26,4,3,2,0,2,0,368,189,81,60,0,0,1865,2.4,5,Anett Kontaveit,Estonia,174,65,26,7,7,3,0,3,0,384,185,155,88,0,1,1992,1.65,8
2020496,2022-01-14-14-25,Sydney,atp,semifinal,hard,2,1.56,0.78,Reilly Opelka,USA,211,102,24,25,19,2,1,2,1,201,156,96,77,0,0,1805,2.17,4,Andy Murray,Great Britain,190,83,34,135,1,3,1,3,1,809,268,391,123,0,0,1822,1.78,7
